date,adr_ATM_1M,adr_P25_1M,adr_C25_1M,adr_ATM_3M,adr_ATM_1Y,adr_ADR_SPOT,loc_ATM_1M,loc_P25_1M,loc_C25_1M,loc_ATM_3M,loc_ATM_1Y,loc_LOC_SPOT,fx_ATM_1M,fx_RR_1M,fx_BF_1M,fx_ATM_3M,fx_RR_3M,fx_BF_3M,fx_ATM_1Y,fx_RR_1Y,fx_BF_1Y,fx_FX_SPOT
2016-07-13,27.697,30.51319,29.3585,27.135,27.23,101.11,37.292,45.69938,58.00769,28.705,30.529,91.0,8.4325,-0.545,0.23,8.58,-1.0725,0.3075,9.4275,-1.755,0.3875,1.11
2016-07-14,27.173,40.47138,40.98237,26.667,27.296,102.97,27.893,20.28612,38.89213,25.191,27.144,92.45,7.9925,-0.58,0.2325,8.315,-1.0675,0.3075,9.355,-1.75,0.395,1.11
2016-07-15,27.555,27.92038,27.18988,27.049,27.336,101.61,30.343,30.36038,26.67013,26.722,27.492,92.0,8.155,-0.685,0.235,8.395,-1.1375,0.3075,9.5275,-1.755,0.395,1.1
2016-07-18,27.127,30.66613,25.307,26.696,27.264,103.13,27.954,29.58088,26.3175,26.384,26.802,93.0,8.1975,-0.65,0.2325,8.3725,-1.125,0.3125,9.4775,-1.7425,0.395,1.11
2016-07-19,27.165,29.52913,25.8035,26.571,27.803,105.63,27.431,29.91238,26.43388,25.893,26.727,94.52,8.53,-0.65,0.225,8.6275,-1.1425,0.3075,9.665,-1.7425,0.395,1.1
2016-07-20,22.561,24.99688,20.591,25.086,26.605,108.16,23.124,23.67719,22.06269,24.602,25.258,97.31,8.435,-0.67,0.2275,8.82,-1.15,0.305,9.7125,-1.7425,0.4,1.1
2016-07-21,23.65,26.31719,21.39213,25.875,27.093,105.48,22.537,24.96119,20.4615,24.618,25.716,96.38,7.9775,-0.6575,0.2175,8.7575,-1.1475,0.295,9.6975,-1.7625,0.395,1.1
2016-07-22,22.402,25.27913,20.73569,25.47,26.885,105.63,22.43,24.48763,20.02269,24.679,25.752,96.0,7.9625,-0.645,0.2275,8.61,-1.15,0.305,9.7125,-1.76,0.3975,1.1
2016-07-25,22.993,25.66131,21.40319,25.699,26.972,106.48,21.722,24.21988,19.45663,24.125,25.565,96.81,7.9925,-0.59,0.2275,8.7025,-1.0925,0.3,9.7,-1.75,0.3925,1.1
2016-07-26,22.729,24.58181,21.4255,25.514,26.906,108.77,20.031,21.9095,20.38013,22.96,25.054,98.15,7.6925,-0.56,0.2075,8.4425,-1.065,0.2925,9.515,-1.74,0.4025,1.1
2016-07-27,22.731,25.18513,21.51288,25.034,26.949,109.56,21.773,22.09431,22.23281,23.581,25.075,99.19,7.2425,-0.515,0.22,8.1125,-1.0175,0.2925,9.28,-1.6475,0.385,1.11
2016-07-28,23.142,24.9985,21.25369,25.379,27.243,110.08,21.668,22.39219,22.26888,23.579,25.16,98.8,7.0975,-0.495,0.2175,7.9375,-0.94,0.285,8.83,-1.5375,0.38,1.11
2016-07-29,22.897,24.37719,21.94131,26.2,27.351,109.62,21.346,22.74731,20.23031,23.509,24.912,98.94,7.11,-0.43,0.215,7.9125,-0.9325,0.2775,8.84,-1.5325,0.37,1.12
2016-08-01,22.376,24.75988,21.539,25.434,26.896,109.7,21.177,21.54088,21.61919,23.53,25.113,98.25,7.0025,-0.4375,0.215,7.64,-0.9025,0.275,8.6825,-1.4775,0.3725,1.12
2016-08-02,23.14,25.69919,21.70019,25.496,27.047,109.38,23.266,21.97731,22.56088,24.761,25.588,97.37,7.14,-0.42,0.215,7.74,-0.905,0.2725,8.7,-1.4675,0.3725,1.12
2016-08-03,23.313,25.51619,21.677,25.353,27.31,108.45,23.258,23.86563,22.25919,24.771,25.869,97.27,7.055,-0.425,0.215,7.78,-0.905,0.2725,8.6825,-1.48,0.3725,1.11
2016-08-04,22.406,25.58819,20.70638,25.42,27.285,110.09,21.704,22.73781,20.39731,24.1,25.675,98.93,7.0425,-0.46,0.2125,8.015,-0.91,0.2725,8.7375,-1.48,0.3725,1.11
2016-08-05,21.624,23.44019,20.75712,24.954,27.187,109.6,33.716,23.863,32.55013,30.22,30.22,98.9,6.8325,-0.445,0.2125,7.8625,-0.8975,0.2725,8.8025,-1.51,0.37,1.11
2016-08-08,22.122,24.46381,21.55188,25.42,27.127,109.25,21.643,22.47969,21.578,23.856,25.769,98.82,7.315,-0.44,0.21,7.8925,-0.8925,0.27,8.7325,-1.4875,0.37,1.11
2016-08-09,21.74,25.40081,20.75988,24.808,27.101,109.89,21.297,30.80313,19.9215,30.963,25.434,99.05,7.08,-0.43,0.2075,8.3475,-0.9025,0.27,8.6575,-1.4775,0.365,1.11
2016-08-10,21.947,23.51813,20.796,24.773,27.779,109.49,20.879,20.47062,21.42181,23.682,25.675,98.0,7.15,-0.35,0.2025,8.2575,-0.9,0.27,8.6075,-1.475,0.3675,1.12
2016-08-11,21.485,21.60281,19.77913,24.916,26.623,110.69,21.56,22.82231,17.96581,23.962,25.324,99.13,6.9275,-0.32,0.2025,8.2075,-0.89,0.27,8.5975,-1.48,0.365,1.11
2016-08-12,21.823,19.86519,19.86519,24.8,27.185,110.27,21.634,20.84,17.89913,24.032,25.466,99.18,6.735,-0.33,0.195,8.1075,-0.89,0.2675,8.575,-1.5025,0.375,1.12
2016-08-15,21.594,22.5805,22.5805,25.018,27.277,110.83,22.51,20.82931,23.42581,24.327,25.808,99.35,6.855,-0.325,0.2,8.0525,-0.9,0.265,8.565,-1.5175,0.36,1.12
2016-08-16,23.236,33.86113,26.46138,26.241,27.652,107.95,22.624,40.37181,22.82169,24.691,25.977,97.91,7.36,-0.245,0.21,8.3375,-0.8575,0.2725,8.6575,-1.5075,0.37,1.13
2016-08-17,24.494,38.17131,33.34419,26.263,28.348,105.45,25.971,44.66038,36.30969,26.742,26.542,93.13,7.33,-0.2325,0.2025,8.275,-0.8475,0.275,8.6625,-1.505,0.3725,1.13
2016-08-18,23.744,32.47281,32.47281,25.851,27.596,106.03,25.421,35.46913,35.52488,26.486,26.502,93.9,7.2025,-0.1975,0.205,8.1275,-0.805,0.27,8.6175,-1.5,0.3675,1.14
2016-08-19,23.545,23.22919,22.78631,25.935,27.512,106.73,24.474,27.00463,23.95013,26.048,26.437,94.51,7.2425,-0.2125,0.21,8.0975,-0.7975,0.27,8.6275,-1.5025,0.3675,1.13
2016-08-22,23.884,24.53413,22.29988,25.82,27.311,107.16,24.682,26.99231,23.08931,26.264,26.443,94.46,7.9,-0.2175,0.205,8.1,-0.7875,0.275,8.6,-1.4925,0.3625,1.13
2016-08-23,23.176,24.17063,20.789,25.313,26.93,108.49,24.57,24.55531,20.97663,26.157,26.518,95.89,7.8525,-0.2275,0.205,8.0925,-0.785,0.275,8.5875,-1.5,0.37,1.13
2016-08-24,24.059,24.96688,21.03438,25.62,26.966,106.68,22.831,26.24138,21.37038,25.357,25.984,95.56,8.1775,-0.2775,0.205,8.3825,-0.7925,0.295,8.8325,-1.565,0.37,1.13
2016-08-25,24.006,24.62231,21.55581,25.908,27.278,106.47,24.208,26.32113,22.38638,26.333,26.5,94.48,7.845,-0.345,0.1425,8.23,-0.8575,0.2925,8.7775,-1.595,0.37,1.13
2016-08-26,24.446,24.63088,20.894,25.87,26.967,106.31,23.284,24.87619,22.45138,25.837,26.438,95.0,7.71,-0.425,0.205,8.325,-0.915,0.28,8.81,-1.6075,0.3775,1.12
2016-08-29,24.367,24.95863,20.45269,25.371,27.249,107.08,23.647,24.8665,23.31869,26.174,26.758,95.49,8.11,-0.47,0.2175,8.49,-0.945,0.2825,8.9325,-1.6325,0.375,1.12
2016-08-30,24.408,22.75213,21.21463,25.278,26.959,107.52,22.605,23.85588,22.13738,25.187,26.023,96.64,8.2325,-0.525,0.245,8.5575,-0.98,0.2975,8.97,-1.6375,0.375,1.11
2016-08-31,24.897,24.30169,20.68469,25.668,27.048,106.55,23.349,24.48863,22.34713,25.917,26.765,95.37,8.245,-0.56,0.24,8.6725,-1.0075,0.3025,9.08,-1.63,0.375,1.12
2016-09-01,25.155,24.624,20.38163,25.709,26.78,107.49,23.198,25.53188,21.41388,25.829,26.57,95.37,7.96,-0.54,0.1725,8.6075,-1.0575,0.345,8.9975,-1.645,0.36,1.12
2016-09-02,23.848,22.38563,19.71912,25.366,26.971,107.86,21.666,25.13869,20.08463,25.422,26.471,96.75,7.4525,-0.56,0.205,8.36,-1.08,0.3425,8.9175,-1.65,0.365,1.12
2016-09-06,25.311,25.56013,22.01038,25.816,27.087,107.93,21.502,24.57238,23.3705,25.015,26.238,96.06,7.5725,-0.56,0.21,8.21,-1.095,0.295,8.73,-1.6625,0.3825,1.13
2016-09-07,25.886,25.67031,22.73631,26.179,27.122,106.33,22.995,27.506,20.78663,25.693,26.618,96.23,7.295,-0.48,0.195,8.055,-1.025,0.285,8.57,-1.6425,0.3875,1.12
2016-09-08,27.043,27.87181,24.13631,26.629,27.373,104.08,23.557,27.66881,25.65519,25.699,26.484,92.66,6.9475,-0.5175,0.19,8.1075,-1.01,0.2725,8.5575,-1.6175,0.3675,1.13
2016-09-09,27.793,28.03513,27.16981,27.269,27.716,101.71,23.12,29.495,23.47269,25.517,26.573,92.08,7.19,-0.54,0.18,8.305,-1.0475,0.28,8.68,-1.635,0.35,1.12
2016-09-12,27.909,32.886,25.88313,26.962,27.351,103.14,25.474,38.013,27.71338,27.278,27.05,90.94,7.455,-0.6275,0.2175,8.4575,-1.0875,0.2825,8.8075,-1.74,0.37,1.12
2016-09-13,28.879,34.15138,34.22888,27.642,27.82,101.74,24.527,29.54163,34.28963,26.756,27.121,90.56,7.1875,-0.58,0.2425,8.2575,-1.075,0.29,8.7675,-1.715,0.355,1.12
2016-09-14,29.391,45.35013,44.69138,28.223,27.976,101.98,26.311,40.60813,27.98688,28.03,27.297,90.17,7.3075,-0.54,0.2425,8.4275,-1.065,0.3125,8.86,-1.7525,0.3675,1.13
2016-09-15,28.252,49.95269,30.9675,27.51,26.904,103.64,25.511,30.92788,34.06788,27.371,27.21,91.7,6.87,-0.5375,0.1975,8.4025,-1.1175,0.3525,8.76,-1.7525,0.3725,1.12
2016-09-16,28.04,28.26781,27.80969,27.06,27.78,102.2,24.928,28.57231,26.07988,26.342,27.06,90.99,6.97,-0.565,0.1925,8.5975,-1.1275,0.305,8.8475,-1.7425,0.37,1.12
2016-09-19,27.604,29.58181,25.33869,27.322,27.576,103.34,25.562,28.93169,24.65819,25.633,26.614,92.67,7.105,-0.5675,0.2125,8.53,-1.1775,0.2825,8.855,-1.7875,0.3625,1.12
2016-09-20,27.411,29.29738,25.33488,26.403,27.306,104.88,22.927,29.16769,22.81481,23.966,26.355,93.78,7.095,-0.575,0.3175,8.555,-1.1725,0.2825,8.87,-1.7825,0.3675,1.12
2016-09-21,25.628,28.5785,23.88813,25.891,27.707,106.71,24.615,27.40769,22.76719,24.59,25.996,94.82,7.0525,-0.545,0.2125,8.4975,-1.17,0.28,8.8875,-1.7375,0.365,1.12
2016-09-22,25.696,27.71338,24.15219,25.535,26.791,108.79,24.363,25.503,23.39313,23.915,25.413,97.31,6.32,-0.4475,0.2575,8.155,-1.0325,0.3175,8.65,-1.66,0.38,1.12
2016-09-23,25.814,27.97331,24.23,24.897,26.967,108.57,23.564,26.3435,22.489,23.472,25.561,97.25,6.2575,-0.4675,0.2125,8.1875,-1.0675,0.275,8.6775,-1.665,0.3675,1.12
2016-09-26,26.544,29.86413,25.20081,25.792,26.916,108.77,24.483,27.62113,24.41738,24.413,25.64,96.82,6.535,-0.4075,0.2175,8.395,-1.0375,0.2775,8.875,-1.64,0.36,1.13
2016-09-27,25.707,29.02369,24.52519,25.543,25.548,109.62,24.536,28.8645,23.34769,24.397,26.017,97.29,6.6,-0.4325,0.2125,8.255,-1.0525,0.2775,8.965,-1.67,0.36,1.12
2016-09-28,25.533,29.32063,23.59731,24.762,26.194,109.86,23.935,27.932,23.54969,23.907,25.734,97.28,6.69,-0.4875,0.2125,8.355,-1.0875,0.2775,9.02,-1.7075,0.36,1.12
2016-09-29,27.102,30.69638,26.16713,26.309,27.11,108.73,24.761,28.84081,24.996,24.491,25.962,96.63,6.6975,-0.65,0.21,8.3775,-1.1875,0.275,9.01,-1.76,0.3575,1.12
2016-09-30,27.64,32.024,26.901,25.844,26.555,109.58,25.702,28.49781,25.53638,25.028,26.087,97.69,6.815,-0.76,0.2125,8.36,-1.25,0.275,9.0,-1.855,0.365,1.12
2016-10-03,27.873,32.88581,28.19031,26.073,26.984,108.93,26.449,31.16181,26.58269,25.231,26.23,97.36,6.8775,-0.7425,0.2175,8.1975,-1.2225,0.2775,8.99,-1.84,0.365,1.12
2016-10-04,27.326,33.01888,29.30019,25.447,27.365,108.96,26.667,31.88969,25.37638,24.423,25.929,97.93,7.2275,-0.6975,0.21,8.3325,-1.23,0.2775,9.0525,-1.86,0.3625,1.12
2016-10-05,27.722,32.49238,30.25388,26.03,26.922,108.81,26.866,29.18988,28.30231,24.764,25.838,97.39,7.0025,-0.505,0.205,8.2575,-1.1375,0.2725,8.995,-1.78,0.3625,1.12
2016-10-06,27.556,33.80188,28.84881,25.486,26.453,108.74,26.16,33.52237,25.315,24.41,26.18,96.76,7.9475,-0.6325,0.215,8.4075,-1.1325,0.2725,9.0925,-1.75,0.3625,1.12
2016-10-07,28.442,35.6315,29.09288,26.634,26.995,106.38,27.762,32.707,30.31888,25.342,26.581,95.01,8.07,-0.7325,0.2175,8.5175,-1.23,0.275,9.125,-1.8075,0.365,1.12
2016-10-10,28.358,37.10819,33.4,26.369,27.187,106.99,27.03,35.19713,29.27138,24.963,26.183,96.52,7.715,-0.6575,0.22,8.33,-1.1625,0.28,9.03,-1.7475,0.3675,1.11
2016-10-11,29.303,38.72531,36.14238,27.218,28.116,102.71,27.696,39.50981,32.12888,25.76,26.483,93.6,8.485,-0.7275,0.22,8.8325,-1.2175,0.28,9.355,-1.7575,0.3625,1.11
2016-10-12,29.05,40.0325,36.01019,27.18,27.897,102.58,28.357,39.12662,36.88581,25.963,26.594,92.3,8.6675,-0.885,0.225,8.8325,-1.26,0.28,9.4175,-1.805,0.3625,1.1
2016-10-13,30.149,41.81388,37.89563,28.109,28.199,100.39,30.167,43.256,38.41181,27.032,27.221,90.64,7.73,-0.8375,0.225,8.5375,-1.18,0.28,9.2425,-1.755,0.3625,1.11
2016-10-14,29.25,42.82988,39.45313,27.468,27.941,101.12,30.258,43.94619,37.80081,26.859,27.091,92.23,7.5825,-0.7475,0.2225,8.2725,-1.155,0.28,9.1,-1.7025,0.3625,1.1
2016-10-17,31.173,55.70213,49.0885,28.112,28.162,101.16,31.149,59.71188,51.01531,27.289,27.109,91.77,7.75,-0.62,0.22,8.39,-1.135,0.28,9.195,-1.6725,0.3575,1.1
2016-10-18,30.025,62.4215,56.196,27.594,27.864,102.33,30.346,53.78513,66.50781,26.465,26.822,92.82,7.5675,-0.5575,0.2125,8.2625,-1.0875,0.2875,9.1125,-1.65,0.365,1.1
2016-10-19,23.831,38.12288,32.14437,25.046,27.535,104.09,23.95,20.21838,41.994,24.711,27.031,94.87,7.3425,-0.495,0.205,8.255,-0.965,0.33,9.0975,-1.605,0.3525,1.1
2016-10-20,24.18,51.9745,51.9745,25.491,27.046,103.58,24.89,40.79481,32.89269,24.565,25.939,94.28,7.1025,-0.445,0.1125,8.2225,-0.9325,0.3475,9.07,-1.5825,0.3625,1.09
2016-10-21,23.72,23.59719,23.17369,26.076,27.773,105.26,22.851,24.24019,19.66281,23.863,25.824,96.2,7.2975,-0.4525,0.195,8.45,-0.94,0.285,9.265,-1.5675,0.3675,1.09
2016-10-24,23.65,26.49669,22.41063,25.53,26.691,105.28,21.807,23.33131,20.57388,23.779,25.498,96.43,7.1625,-0.485,0.215,8.3075,-0.9075,0.2775,9.1375,-1.5825,0.3575,1.09
2016-10-25,22.73,24.94363,21.86263,24.693,26.896,104.54,21.298,22.74013,20.16469,23.566,25.498,95.87,7.2175,-0.4175,0.2075,8.3225,-0.9075,0.275,9.1125,-1.5725,0.3575,1.09
2016-10-26,23.614,26.08031,22.82063,25.179,27.083,103.85,21.664,22.88663,20.50988,23.648,25.579,95.78,7.1425,-0.3175,0.2075,8.2075,-0.87,0.275,9.0325,-1.5375,0.3575,1.09
2016-10-27,23.795,26.57763,22.27519,25.001,27.293,104.05,22.195,23.42181,20.8275,23.96,25.657,95.92,6.8925,-0.285,0.2,8.1725,-0.8375,0.2675,9.0275,-1.515,0.3575,1.09
2016-10-28,24.277,27.13981,24.0335,25.494,26.754,105.46,22.584,23.782,21.30763,24.179,25.704,96.24,7.0825,-0.045,0.1975,8.115,-0.7,0.265,8.965,-1.405,0.3525,1.1
2016-10-31,24.432,27.65569,24.25963,25.243,26.757,105.62,22.749,24.54388,21.51913,24.338,25.745,96.5,7.2725,0.025,0.2075,8.2025,-0.6325,0.2675,9.015,-1.3825,0.3525,1.1
2016-11-01,25.08,30.6395,24.518,25.711,27.87,103.89,25.143,28.3045,24.95013,25.786,26.715,94.33,7.77,0.0575,0.1975,8.325,-0.6525,0.2675,9.15,-1.385,0.3675,1.11
2016-11-02,25.637,30.18919,24.78463,26.446,26.875,104.025,25.837,29.10413,25.3605,26.283,27.147,93.76,8.5625,0.3925,0.195,8.9325,-0.36,0.28,9.3875,-1.285,0.355,1.11
2016-11-03,27.059,33.20513,28.18763,27.042,27.524,101.78,26.966,31.2,27.21688,26.878,27.481,92.38,8.77,0.455,0.21,8.7325,-0.325,0.2825,9.2225,-1.2725,0.3475,1.11
2016-11-04,26.947,32.70331,27.53413,26.847,27.429,102.49,28.352,33.79169,29.37738,27.577,27.807,92.38,9.645,1.0275,0.245,8.8875,-0.135,0.29,9.1825,-1.2825,0.3575,1.11
2016-11-07,23.978,30.42288,27.1925,24.958,26.334,104.75,26.753,33.41263,27.79838,26.587,27.182,94.41,8.4025,0.92,0.245,8.3275,-0.2075,0.2825,8.84,-1.2675,0.3775,1.1
2016-11-08,25.416,31.24963,26.096,26.492,26.447,104.81,26.949,34.54288,28.27419,26.776,27.26,94.39,8.93,1.045,0.225,8.055,-0.1275,0.2725,8.735,-1.2625,0.3725,1.1
2016-11-09,23.863,27.38931,22.84488,26.241,26.519,103.67,24.744,27.7475,23.91088,25.726,26.828,94.33,8.8975,-0.2325,0.195,8.48,-0.585,0.27,9.0125,-1.43,0.385,1.09
2016-11-10,25.637,30.81588,26.92381,26.901,27.297,101.4,24.754,27.93288,23.74331,25.666,26.913,93.09,8.83,-0.39,0.2,8.685,-0.725,0.2675,9.405,-1.6525,0.3825,1.09
2016-11-11,25.412,29.56919,25.63819,27.447,28.254,100.25,26.146,30.08719,26.64569,26.472,27.297,91.19,9.2425,-0.515,0.2,9.0225,-0.8375,0.2725,9.8075,-1.8,0.3975,1.09
2016-11-14,26.081,34.50663,29.25538,27.392,28.079,99.2,25.382,31.76363,28.05513,26.229,27.153,92.45,10.2675,-0.725,0.205,9.71,-1.065,0.275,10.3775,-2.0,0.3725,1.07
2016-11-15,24.923,28.91731,26.6855,27.328,28.278,100.02,24.006,28.80938,26.95463,25.675,26.98,92.85,10.1,-0.725,0.2125,9.14,-1.0825,0.275,10.0725,-2.08,0.375,1.07
2016-11-16,24.282,33.05819,27.21269,26.949,28.03,100.7,22.246,28.94331,26.38513,24.708,26.537,93.73,10.7275,-0.89,0.205,9.5025,-1.32,0.2825,10.3275,-2.2575,0.405,1.07
2016-11-17,23.277,46.228,46.228,25.89,27.759,102.56,21.089,27.008,25.43169,24.28,26.346,95.93,10.2975,-0.95,0.195,9.435,-1.4175,0.2775,10.315,-2.4175,0.4225,1.06
2016-11-18,23.107,23.09681,22.54213,25.477,26.569,104.59,20.594,22.28838,18.861,23.502,25.581,98.53,11.33,-1.315,0.245,10.0225,-1.655,0.3225,10.695,-2.61,0.425,1.06
2016-11-21,23.956,26.39188,21.24813,25.673,27.387,105.09,22.291,24.08719,20.28987,23.995,25.861,98.42,10.955,-1.145,0.265,9.675,-1.41,0.335,10.295,-2.38,0.4475,1.06
2016-11-22,23.395,25.44581,21.16919,25.618,26.546,105.32,22.117,23.96881,20.23763,23.706,25.702,98.98,10.4375,-1.005,0.265,9.3325,-1.345,0.335,10.13,-2.315,0.445,1.06
2016-11-23,23.536,25.45619,21.73419,25.623,27.113,105.1,21.769,23.53969,19.71219,23.476,25.562,99.5,11.17,-1.235,0.265,9.745,-1.465,0.335,10.375,-2.395,0.44,1.06
2016-11-25,23.835,25.2305,21.327,25.697,26.91,104.14,22.858,24.34638,20.33881,24.196,26.471,98.18,9.9975,-1.2825,0.265,9.4675,-1.605,0.34,10.225,-2.39,0.4475,1.06
2016-11-28,24.8,25.66819,23.11031,25.827,26.993,103.63,23.839,25.88288,21.78819,24.61,26.785,97.82,10.435,-1.2075,0.275,9.5775,-1.4825,0.34,10.2375,-2.275,0.4325,1.06
2016-11-29,24.122,25.88531,21.16719,25.63,26.428,103.79,23.894,25.52788,21.54319,24.903,27.399,97.55,10.7525,-1.2925,0.2075,9.7275,-1.625,0.3225,10.3575,-2.355,0.44,1.07
2016-11-30,24.521,25.70788,22.23963,25.421,26.907,103.13,23.856,25.33463,21.36719,24.785,27.288,97.62,11.7425,-1.2425,0.205,10.2825,-1.6625,0.3275,10.5575,-2.3675,0.4425,1.06
2016-12-01,27.377,29.38588,24.96031,26.759,26.579,99.99,25.41,27.60588,23.89181,25.71,27.825,95.21,11.0325,-1.2425,0.2725,10.0725,-1.66,0.3425,10.4975,-2.3675,0.4325,1.07
2016-12-02,26.886,27.29719,25.54163,27.087,27.864,99.78,27.012,29.43663,25.4065,26.662,28.474,93.79,10.7375,-1.2575,0.2775,10.085,-1.6725,0.3475,10.5675,-2.3625,0.4375,1.07
2016-12-05,26.499,28.12238,23.7545,26.474,26.98,102.92,25.389,26.95963,23.21588,25.745,27.971,95.51,9.7325,-1.04,0.265,9.6175,-1.46,0.34,10.4375,-2.27,0.435,1.08
2016-12-06,26.1,28.09669,23.95788,26.528,27.073,102.71,25.374,27.21738,23.39531,25.836,27.927,95.47,9.655,-1.05,0.26,9.7375,-1.4575,0.32,10.5,-2.265,0.43,1.07
2016-12-07,26.361,26.4055,25.26381,26.526,26.583,103.55,25.838,27.3665,23.98688,26.059,27.988,95.45,9.345,-0.9925,0.255,9.545,-1.5075,0.34,10.52,-2.3375,0.44,1.08
2016-12-08,26.16,28.15613,24.69,26.69,27.165,103.11,24.852,24.78163,21.674,25.252,27.316,97.41,9.005,-0.915,0.2525,9.7275,-1.5325,0.375,10.6475,-2.3825,0.4425,1.06
2016-12-09,26.007,27.73713,23.59131,26.472,27.168,102.66,24.552,24.45013,21.8855,25.354,27.412,97.17,9.465,-1.3075,0.2575,10.095,-1.665,0.345,10.815,-2.51,0.44,1.06
2016-12-12,26.374,33.1405,28.65881,26.485,27.261,102.9,25.477,28.70013,25.75181,25.612,27.601,97.2,9.5575,-1.0125,0.26,10.09,-1.58,0.345,10.865,-2.515,0.465,1.06
2016-12-13,26.451,34.70869,28.316,26.541,26.67,104.64,25.178,27.72519,24.62863,25.187,27.253,98.2,9.205,-0.9675,0.2575,9.8075,-1.54,0.34,10.705,-2.5,0.46,1.06
2016-12-14,27.197,41.39819,39.58913,26.74,27.194,103.63,25.153,29.02,26.09463,25.121,27.274,98.0,9.4,-1.0475,0.2525,10.015,-1.545,0.34,10.975,-2.42,0.45,1.05
2016-12-15,26.342,28.08581,28.08581,26.471,27.138,105.03,24.524,38.78631,36.97781,24.29,26.579,101.05,9.97,-1.2025,0.2675,11.115,-1.68,0.365,11.25,-2.475,0.485,1.04
2016-12-16,25.916,26.12319,25.70688,25.989,26.607,106.24,23.722,26.043,23.08831,23.79,26.249,102.0,9.995,-1.1425,0.265,11.12,-1.615,0.3425,11.185,-2.405,0.485,1.05
2016-12-19,26.467,28.30869,24.54488,25.613,27.248,110.22,24.731,26.63519,23.83669,23.608,25.838,105.35,10.61,-1.2075,0.2575,11.125,-1.6075,0.335,11.08,-2.39,0.475,1.04
2016-12-20,25.831,29.04019,24.5665,25.044,26.6,109.71,25.685,27.336,24.64269,23.915,25.908,105.55,10.475,-1.2175,0.2675,10.895,-1.455,0.33,10.94,-2.32,0.455,1.04
2016-12-21,25.819,28.9825,24.5885,25.701,26.211,110.05,26.174,28.045,25.19363,24.326,26.044,105.7,10.015,-1.045,0.26,10.675,-1.3575,0.33,10.75,-2.15,0.45,1.04
2016-12-22,26.932,28.06019,25.24613,25.533,26.729,109.98,26.075,28.14213,25.17031,24.34,26.112,105.45,9.83,-0.9175,0.2575,10.465,-1.305,0.3275,10.575,-2.09,0.45,1.04
2016-12-23,26.678,29.48169,23.64181,25.601,26.513,110.73,25.829,28.01769,25.18563,24.253,26.086,105.85,10.1975,-1.005,0.26,10.655,-1.36,0.33,10.595,-2.185,0.46,1.05
2016-12-27,26.548,29.76569,25.18138,25.381,26.62,111.51,27.045,30.5975,26.00181,24.795,26.125,106.5,10.6075,-0.64,0.26,10.8,-1.21,0.33,10.67,-1.96,0.455,1.05
2016-12-28,26.548,29.489,26.2035,25.816,26.447,110.78,27.259,32.51031,23.61638,24.803,25.693,107.0,10.84,-0.6375,0.2475,10.83,-1.21,0.31,10.665,-1.945,0.435,1.04
2016-12-29,27.249,30.51838,26.6745,25.973,26.503,111.16,28.071,29.94188,28.99013,24.67,26.362,106.1,10.1725,-0.6275,0.2525,10.5625,-1.145,0.31,10.575,-1.91,0.435,1.05
2016-12-30,27.104,30.32463,26.17831,26.004,26.291,112.2,39.896,44.07869,26.42638,26.58,24.312,106.65,10.3125,-0.4425,0.2425,10.53,-1.02,0.305,10.52,-1.815,0.425,1.05
2017-01-03,27.686,32.63469,28.74038,26.859,26.017,110.45,28.101,34.264,28.17913,25.335,26.089,106.6,10.925,-0.5775,0.2475,10.49,-1.0,0.305,10.51,-1.835,0.425,1.04
2017-01-04,28.2,31.21819,30.09731,26.595,26.825,109.92,27.864,32.507,30.98638,25.325,26.338,105.15,10.41,-0.5225,0.2525,10.115,-0.87,0.305,10.275,-1.78,0.425,1.05
2017-01-05,26.736,31.135,28.64713,26.024,26.149,111.24,27.746,33.80538,29.50331,25.174,26.33,105.4,10.405,-0.415,0.25,10.105,-0.81,0.305,10.215,-1.755,0.42,1.06
2017-01-06,26.379,30.18269,29.75813,25.686,26.755,111.12,27.052,32.69688,30.06338,25.549,26.583,105.4,9.615,-0.4075,0.2325,9.645,-0.79,0.3,9.915,-1.725,0.415,1.05
2017-01-09,26.551,34.397,29.97213,26.027,26.445,112.49,27.11,34.96869,32.28231,25.561,26.554,106.35,10.065,-0.4575,0.2275,10.01,-0.885,0.305,10.14,-1.705,0.42,1.06
2017-01-10,26.156,32.2995,30.133,25.848,26.715,112.65,26.718,34.9815,32.52063,25.383,26.567,106.7,9.85,-0.4475,0.2225,9.755,-0.85,0.305,10.0,-1.69,0.425,1.06
2017-01-11,25.676,33.00319,28.56863,25.227,25.924,113.48,26.551,35.66619,34.10469,25.344,26.525,107.0,10.115,-0.6575,0.2225,9.975,-0.935,0.285,10.23,-1.695,0.41,1.06
2017-01-12,25.682,35.01463,29.2745,24.508,25.586,114.77,26.631,36.85719,34.83813,25.555,26.726,106.55,9.56,-0.6125,0.2125,9.65,-0.91,0.28,9.86,-1.695,0.405,1.06
2017-01-13,25.323,35.86019,31.93763,25.761,26.442,115.3,26.048,36.919,35.28737,25.173,26.606,108.55,9.25,-0.6075,0.2125,9.45,-0.945,0.275,9.755,-1.675,0.395,1.06
2017-01-17,25.667,50.02581,52.92788,25.793,26.193,115.91,27.242,54.97669,54.5955,26.048,26.839,107.75,9.285,-0.5875,0.2125,9.23,-0.935,0.28,9.7,-1.665,0.395,1.07
