Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,ADR_SPOT,,,,,,,,
1/4/2016,32.141,36.01113,31.26419,29.822,30.186,87.3,,,,"# =BDH(""ASML US Equity"", ""PX_LAST"", '00_CONTROL'!$B$3, '00_CONTROL'!$B$4)",,"# =BDH(""ASML US Equity"", ""CALL_IMP_VOL_30D, 1M_PUT_IMP_VOL_25DELTA_DFLT, 1M_CALL_IMP_VOL_25DELTA_DFLT, 3MO_CALL_IMP_VOL, 12MO_CALL_IMP_VOL"", '00_CONTROL'!$B$3, '00_CONTROL'!$B$4)",,
1/5/2016,32.798,34.68288,32.075,31.093,30.573,86.42,,,,,,,,
1/6/2016,33.555,38.2025,31.26013,31.384,30.813,84.61,,,,,,,,
1/7/2016,35.987,39.22538,35.3075,32.821,31.492,82.49,,,,,,,,
1/8/2016,35.346,38.78587,36.5395,32.84,31.198,80.28,,,,,,,,
1/11/2016,36.59,44.11363,36.42731,32.574,31.45,82.31,,,,,,,,
1/12/2016,35.904,43.43381,36.001,32.34,31.709,82.65,,,,,,,,
1/13/2016,37.518,45.02288,43.57438,32.621,31.458,80.01,,,,,,,,
1/14/2016,36.713,47.86969,43.97219,32.303,31.613,82.9,,,,,,,,
1/15/2016,41.576,41.71013,41.43731,36.094,34.286,77.47,,,,,,,,
1/19/2016,38.987,42.34581,36.36363,33.711,32.402,80.32,,,,,,,,
1/20/2016,35.787,39.38019,32.84169,32.946,30.753,85.26,,,,,,,,
1/21/2016,33.596,37.3205,30.96431,32.017,30.922,87.36,,,,,,,,
1/22/2016,31.369,34.18619,28.92813,30.311,30.659,90.36,,,,,,,,
1/25/2016,32.385,35.46113,29.47219,31.095,30.911,89.72,,,,,,,,
1/26/2016,32.484,35.3945,30.07663,31.414,31.204,90.19,,,,,,,,
1/27/2016,31.14,34.18538,29.38131,30.748,31.557,89.71,,,,,,,,
1/28/2016,31.587,33.88981,30.23363,31.283,31.645,89.81,,,,,,,,
1/29/2016,29.711,32.37819,26.84738,30.025,30.785,91.84,,,,,,,,
2/1/2016,30.014,32.36669,28.39463,29.945,31.137,92.24,,,,,,,,
2/2/2016,32.145,35.14831,30.848,31.01,31.689,88.51,,,,,,,,
2/3/2016,31.421,34.65819,30.11538,30.91,31.495,90.98,,,,,,,,
2/4/2016,30.82,35.23569,28.55888,30.695,31.346,91.47,,,,,,,,
2/5/2016,33.788,37.41419,31.50788,32.347,32.096,88.36,,,,,,,,
2/8/2016,36.812,41.5895,36.77281,34.365,33.028,86.36,,,,,,,,
2/9/2016,37.832,44.29863,38.09819,34.856,32.828,84.97,,,,,,,,
2/10/2016,38.449,44.95531,39.2105,36.051,34.658,81.74,,,,,,,,
2/11/2016,40.362,46.266,40.05031,36.636,33.986,81.81,,,,,,,,
2/12/2016,37.125,42.1895,34.68969,35.43,33.617,82.04,,,,,,,,
2/16/2016,34.336,42.78713,37.91113,33.764,33.363,83.98,,,,,,,,
2/17/2016,32.193,38.739,34.56469,31.787,32.506,86.28,,,,,,,,
2/18/2016,31.39,39.20488,35.00669,31.812,32.597,85.92,,,,,,,,
2/19/2016,30.726,31.15988,30.3325,31.192,32.272,88.01,,,,,,,,
2/22/2016,30.107,33.44019,27.92919,30.838,31.804,87.92,,,,,,,,
2/23/2016,30.403,33.89281,28.24031,31.115,31.826,88.58,,,,,,,,
2/24/2016,30.515,34.62219,28.90988,30.993,31.431,89.21,,,,,,,,
2/25/2016,29.585,34.42081,27.83138,30.08,31.228,89.92,,,,,,,,
2/26/2016,29.583,33.53213,28.21838,29.969,31.452,90.82,,,,,,,,
2/29/2016,29.838,34.32863,29.91338,29.549,31.567,91.02,,,,,,,,
3/1/2016,27.551,31.60538,26.14581,28.823,30.743,93.79,,,,,,,,
3/2/2016,27.253,30.00419,25.21663,28.457,30.937,93.34,,,,,,,,
3/3/2016,26.343,30.81081,25.08531,28.044,29.746,94.7,,,,,,,,
3/4/2016,26.71,30.70713,23.50119,28.106,30.548,95.35,,,,,,,,
3/7/2016,27.228,31.89788,26.42438,28.394,30.131,96.04,,,,,,,,
3/8/2016,27.973,32.13288,28.87738,29.178,30.854,93.79,,,,,,,,
3/9/2016,27.247,31.915,28.20569,28.587,30.753,94.11,,,,,,,,
3/10/2016,27.252,32.62938,27.54431,28.455,30.363,95.94,,,,,,,,
3/11/2016,25.779,27.68638,23.32031,27.971,30.084,97.75,,,,,,,,
3/14/2016,25.747,33.07819,26.95631,27.706,30.076,96.99,,,,,,,,
3/15/2016,25.323,33.62531,27.33931,27.647,30.068,96.59,,,,,,,,
3/16/2016,24.576,31.91669,27.11688,26.91,29.416,97.28,,,,,,,,
3/17/2016,24.814,31.30069,26.31088,26.681,29.488,97.76,,,,,,,,
3/18/2016,23.84,23.67519,23.062,26.601,28.868,97.98,,,,,,,,
3/21/2016,24.882,26.056,21.45913,27.12,29.33,97.82,,,,,,,,
3/22/2016,23.678,25.04663,21.04538,26.339,28.834,98.24,,,,,,,,
3/23/2016,24.725,25.56288,21.54213,26.792,28.854,97.71,,,,,,,,
3/24/2016,24.553,24.7775,20.80513,26.205,29.162,96.93,,,,,,,,
3/28/2016,25.411,25.657,21.80238,26.039,28.736,97.47,,,,,,,,
3/29/2016,24.038,24.32481,20.45631,26.174,29.158,100.03,,,,,,,,
3/30/2016,24.316,24.23063,20.68038,25.183,27.553,101.15,,,,,,,,
3/31/2016,24.36,24.97638,21.52919,24.552,27.381,100.39,,,,,,,,
4/1/2016,24.42,23.70119,21.86888,25.935,28.082,100.57,,,,,,,,
4/4/2016,25.357,24.99188,22.13219,24.819,27.415,101.63,,,,,,,,
4/5/2016,27.233,27.33519,24.992,26.2,27.572,99.52,,,,,,,,
4/6/2016,26.226,24.87488,22.9785,26.118,27.667,101.1,,,,,,,,
4/7/2016,26.112,26.6835,25.31588,25.29,27.336,100.09,,,,,,,,
4/8/2016,25.808,24.6965,22.76413,25.621,27.709,100.65,,,,,,,,
4/11/2016,26.46,29.16569,25.608,25.298,27.601,100.25,,,,,,,,
4/12/2016,26.788,29.901,27.52138,25.562,27.78,100.85,,,,,,,,
4/13/2016,25.858,29.57338,29.57338,24.662,27.261,102.05,,,,,,,,
4/14/2016,25.704,27.46919,27.46919,24.449,27.554,100.37,,,,,,,,
4/15/2016,27.206,27.39319,26.98163,24.665,28.062,99.55,,,,,,,,
4/18/2016,28.093,30.52581,26.56581,25.295,27.823,99.23,,,,,,,,
4/19/2016,27.887,30.15013,26.42431,25.086,27.865,99.75,,,,,,,,
4/20/2016,24.029,26.53613,23.24369,24.499,27.445,96.43,,,,,,,,
4/21/2016,24.295,27.20169,23.32338,24.624,27.486,95.82,,,,,,,,
4/22/2016,23.341,26.57581,22.73238,23.901,27.369,95.87,,,,,,,,
4/25/2016,24.083,26.97738,23.625,24.393,27.266,96.13,,,,,,,,
4/26/2016,22.851,25.07231,22.63869,24.062,27.294,96.41,,,,,,,,
4/27/2016,21.942,23.94038,21.21938,23.346,26.501,99.24,,,,,,,,
4/28/2016,22.318,24.691,22.12419,23.377,26.192,98.01,,,,,,,,
4/29/2016,23.91,26.4195,22.71819,24.465,26.767,96.6,,,,,,,,
5/2/2016,23.929,26.53869,22.97038,24.712,27.236,97.46,,,,,,,,
5/3/2016,25.613,28.38969,25.07613,25.964,27.805,94.42,,,,,,,,
5/4/2016,25.554,28.7855,24.35231,26.534,27.945,93.78,,,,,,,,
5/5/2016,25.601,28.16369,24.97069,26.423,27.902,92.9,,,,,,,,
5/6/2016,25.183,27.73338,24.51031,26.308,28.493,92.33,,,,,,,,
5/9/2016,25.04,27.74438,24.51663,26.516,28.258,92.99,,,,,,,,
5/10/2016,24.479,27.34438,24.19981,26.176,28.066,93.35,,,,,,,,
5/11/2016,24.681,26.64569,24.86488,26.037,27.855,92.58,,,,,,,,
5/12/2016,25.068,28.447,25.24713,26.616,28.184,91.53,,,,,,,,
5/13/2016,24.853,25.58869,24.80788,26.581,28.39,91.3,,,,,,,,
5/16/2016,23.942,27.64019,26.56831,25.895,27.82,95.83,,,,,,,,
5/17/2016,24.562,28.77669,30.08013,26.807,28.329,94.3,,,,,,,,
5/18/2016,24.288,30.52188,29.55588,26.169,27.818,94.52,,,,,,,,
5/19/2016,25.734,32.74681,29.45488,26.856,27.874,93.31,,,,,,,,
5/20/2016,23.804,24.16738,23.21063,26.435,28.08,95.48,,,,,,,,
5/23/2016,23.568,25.12119,22.039,26.14,27.887,95.7,,,,,,,,
5/24/2016,22.867,24.8635,20.53488,26.287,27.415,97.52,,,,,,,,
5/25/2016,21.732,23.38869,19.25281,24.967,26.678,98.92,,,,,,,,
5/26/2016,21.74,22.748,19.27081,24.707,26.403,99.41,,,,,,,,
5/27/2016,21.13,22.31569,18.2285,25.175,26.678,100.08,,,,,,,,
5/31/2016,21.969,23.60863,20.03288,25.337,27.083,99.98,,,,,,,,
6/1/2016,21.777,22.59581,20.23669,24.81,26.387,99.85,,,,,,,,
6/2/2016,21.561,22.04181,21.66563,25.79,27.216,100.14,,,,,,,,
6/3/2016,20.972,21.52369,17.96688,25.225,26.688,100.85,,,,,,,,
6/6/2016,21.544,22.94119,20.632,24.949,26.207,100.07,,,,,,,,
6/7/2016,21.601,21.986,20.16831,25.053,26.537,101.19,,,,,,,,
6/8/2016,21.215,22.17563,22.69981,25.509,26.696,101.1,,,,,,,,
6/9/2016,22.295,22.42113,20.9445,26.178,26.936,100.55,,,,,,,,
6/10/2016,23.385,24.87431,21.79731,26.13,27.456,97.38,,,,,,,,
6/13/2016,27.114,34.45588,26.90919,27.863,28.297,96.33,,,,,,,,
6/14/2016,28.872,35.91738,30.92969,28.991,28.524,94.6,,,,,,,,
6/15/2016,28.28,32.65063,28.62181,28.902,28.892,94.18,,,,,,,,
6/16/2016,29.587,34.10137,30.10181,29.778,29.087,95.57,,,,,,,,
6/17/2016,29.921,30.43069,29.59869,28.89,28.153,94.65,,,,,,,,
6/20/2016,26.813,29.83469,25.06,28.083,27.699,96.85,,,,,,,,
6/21/2016,25.816,28.25388,23.49731,27.072,27.222,98.49,,,,,,,,
6/22/2016,27.495,29.60131,25.24188,27.579,27.204,98.75,,,,,,,,
6/23/2016,24.7,26.4015,20.81619,26.476,26.84,101.39,,,,,,,,
6/24/2016,29.245,33.96363,27.12981,28.825,27.975,95.01,,,,,,,,
6/27/2016,32.168,37.8285,28.29188,30.883,28.753,92.5,,,,,,,,
6/28/2016,29.104,32.33813,24.46931,28.378,28.151,94.4,,,,,,,,
6/29/2016,27.824,28.72713,24.52031,28.549,28.288,96.11,,,,,,,,
6/30/2016,26.492,26.83719,22.56688,27.736,28.074,99.21,,,,,,,,
7/1/2016,26.486,27.10919,22.01238,28.208,27.851,98.44,,,,,,,,
7/5/2016,29.125,30.38469,26.12431,29.173,28.542,95.34,,,,,,,,
7/6/2016,27.825,30.14331,25.25631,27.654,27.658,94.89,,,,,,,,
7/7/2016,28.5,29.07838,24.14,29.052,28.012,94.61,,,,,,,,
7/8/2016,27.059,25.456,21.49138,27.562,27.855,97.22,,,,,,,,
7/11/2016,26.214,26.822,24.76638,27.288,27.488,99.76,,,,,,,,
7/12/2016,27.113,34.55831,31.37888,27.09,27.634,100.88,,,,,,,,
7/13/2016,27.697,30.51319,29.3585,27.135,27.23,101.11,,,,,,,,
7/14/2016,27.173,40.47138,40.98237,26.667,27.296,102.97,,,,,,,,
7/15/2016,27.555,27.92038,27.18988,27.049,27.336,101.61,,,,,,,,
7/18/2016,27.127,30.66613,25.307,26.696,27.264,103.13,,,,,,,,
7/19/2016,27.165,29.52913,25.8035,26.571,27.803,105.63,,,,,,,,
7/20/2016,22.561,24.99688,20.591,25.086,26.605,108.16,,,,,,,,
7/21/2016,23.65,26.31719,21.39213,25.875,27.093,105.48,,,,,,,,
7/22/2016,22.402,25.27913,20.73569,25.47,26.885,105.63,,,,,,,,
7/25/2016,22.993,25.66131,21.40319,25.699,26.972,106.48,,,,,,,,
7/26/2016,22.729,24.58181,21.4255,25.514,26.906,108.77,,,,,,,,
7/27/2016,22.731,25.18513,21.51288,25.034,26.949,109.56,,,,,,,,
7/28/2016,23.142,24.9985,21.25369,25.379,27.243,110.08,,,,,,,,
7/29/2016,22.897,24.37719,21.94131,26.2,27.351,109.62,,,,,,,,
8/1/2016,22.376,24.75988,21.539,25.434,26.896,109.7,,,,,,,,
8/2/2016,23.14,25.69919,21.70019,25.496,27.047,109.38,,,,,,,,
8/3/2016,23.313,25.51619,21.677,25.353,27.31,108.45,,,,,,,,
8/4/2016,22.406,25.58819,20.70638,25.42,27.285,110.09,,,,,,,,
8/5/2016,21.624,23.44019,20.75712,24.954,27.187,109.6,,,,,,,,
8/8/2016,22.122,24.46381,21.55188,25.42,27.127,109.25,,,,,,,,
8/9/2016,21.74,25.40081,20.75988,24.808,27.101,109.89,,,,,,,,
8/10/2016,21.947,23.51813,20.796,24.773,27.779,109.49,,,,,,,,
8/11/2016,21.485,21.60281,19.77913,24.916,26.623,110.69,,,,,,,,
8/12/2016,21.823,19.86519,19.86519,24.8,27.185,110.27,,,,,,,,
8/15/2016,21.594,22.5805,22.5805,25.018,27.277,110.83,,,,,,,,
8/16/2016,23.236,33.86113,26.46138,26.241,27.652,107.95,,,,,,,,
8/17/2016,24.494,38.17131,33.34419,26.263,28.348,105.45,,,,,,,,
8/18/2016,23.744,32.47281,32.47281,25.851,27.596,106.03,,,,,,,,
8/19/2016,23.545,23.22919,22.78631,25.935,27.512,106.73,,,,,,,,
8/22/2016,23.884,24.53413,22.29988,25.82,27.311,107.16,,,,,,,,
8/23/2016,23.176,24.17063,20.789,25.313,26.93,108.49,,,,,,,,
8/24/2016,24.059,24.96688,21.03438,25.62,26.966,106.68,,,,,,,,
8/25/2016,24.006,24.62231,21.55581,25.908,27.278,106.47,,,,,,,,
8/26/2016,24.446,24.63088,20.894,25.87,26.967,106.31,,,,,,,,
8/29/2016,24.367,24.95863,20.45269,25.371,27.249,107.08,,,,,,,,
8/30/2016,24.408,22.75213,21.21463,25.278,26.959,107.52,,,,,,,,
8/31/2016,24.897,24.30169,20.68469,25.668,27.048,106.55,,,,,,,,
9/1/2016,25.155,24.624,20.38163,25.709,26.78,107.49,,,,,,,,
9/2/2016,23.848,22.38563,19.71912,25.366,26.971,107.86,,,,,,,,
9/6/2016,25.311,25.56013,22.01038,25.816,27.087,107.93,,,,,,,,
9/7/2016,25.886,25.67031,22.73631,26.179,27.122,106.33,,,,,,,,
9/8/2016,27.043,27.87181,24.13631,26.629,27.373,104.08,,,,,,,,
9/9/2016,27.793,28.03513,27.16981,27.269,27.716,101.71,,,,,,,,
9/12/2016,27.909,32.886,25.88313,26.962,27.351,103.14,,,,,,,,
9/13/2016,28.879,34.15138,34.22888,27.642,27.82,101.74,,,,,,,,
9/14/2016,29.391,45.35013,44.69138,28.223,27.976,101.98,,,,,,,,
9/15/2016,28.252,49.95269,30.9675,27.51,26.904,103.64,,,,,,,,
9/16/2016,28.04,28.26781,27.80969,27.06,27.78,102.2,,,,,,,,
9/19/2016,27.604,29.58181,25.33869,27.322,27.576,103.34,,,,,,,,
9/20/2016,27.411,29.29738,25.33488,26.403,27.306,104.88,,,,,,,,
9/21/2016,25.628,28.5785,23.88813,25.891,27.707,106.71,,,,,,,,
9/22/2016,25.696,27.71338,24.15219,25.535,26.791,108.79,,,,,,,,
9/23/2016,25.814,27.97331,24.23,24.897,26.967,108.57,,,,,,,,
9/26/2016,26.544,29.86413,25.20081,25.792,26.916,108.77,,,,,,,,
9/27/2016,25.707,29.02369,24.52519,25.543,25.548,109.62,,,,,,,,
9/28/2016,25.533,29.32063,23.59731,24.762,26.194,109.86,,,,,,,,
9/29/2016,27.102,30.69638,26.16713,26.309,27.11,108.73,,,,,,,,
9/30/2016,27.64,32.024,26.901,25.844,26.555,109.58,,,,,,,,
10/3/2016,27.873,32.88581,28.19031,26.073,26.984,108.93,,,,,,,,
10/4/2016,27.326,33.01888,29.30019,25.447,27.365,108.96,,,,,,,,
10/5/2016,27.722,32.49238,30.25388,26.03,26.922,108.81,,,,,,,,
10/6/2016,27.556,33.80188,28.84881,25.486,26.453,108.74,,,,,,,,
10/7/2016,28.442,35.6315,29.09288,26.634,26.995,106.38,,,,,,,,
10/10/2016,28.358,37.10819,33.4,26.369,27.187,106.99,,,,,,,,
10/11/2016,29.303,38.72531,36.14238,27.218,28.116,102.71,,,,,,,,
10/12/2016,29.05,40.0325,36.01019,27.18,27.897,102.58,,,,,,,,
10/13/2016,30.149,41.81388,37.89563,28.109,28.199,100.39,,,,,,,,
10/14/2016,29.25,42.82988,39.45313,27.468,27.941,101.12,,,,,,,,
10/17/2016,31.173,55.70213,49.0885,28.112,28.162,101.16,,,,,,,,
10/18/2016,30.025,62.4215,56.196,27.594,27.864,102.33,,,,,,,,
10/19/2016,23.831,38.12288,32.14437,25.046,27.535,104.09,,,,,,,,
10/20/2016,24.18,51.9745,51.9745,25.491,27.046,103.58,,,,,,,,
10/21/2016,23.72,23.59719,23.17369,26.076,27.773,105.26,,,,,,,,
10/24/2016,23.65,26.49669,22.41063,25.53,26.691,105.28,,,,,,,,
10/25/2016,22.73,24.94363,21.86263,24.693,26.896,104.54,,,,,,,,
10/26/2016,23.614,26.08031,22.82063,25.179,27.083,103.85,,,,,,,,
10/27/2016,23.795,26.57763,22.27519,25.001,27.293,104.05,,,,,,,,
10/28/2016,24.277,27.13981,24.0335,25.494,26.754,105.46,,,,,,,,
10/31/2016,24.432,27.65569,24.25963,25.243,26.757,105.62,,,,,,,,
11/1/2016,25.08,30.6395,24.518,25.711,27.87,103.89,,,,,,,,
11/2/2016,25.637,30.18919,24.78463,26.446,26.875,104.025,,,,,,,,
11/3/2016,27.059,33.20513,28.18763,27.042,27.524,101.78,,,,,,,,
11/4/2016,26.947,32.70331,27.53413,26.847,27.429,102.49,,,,,,,,
11/7/2016,23.978,30.42288,27.1925,24.958,26.334,104.75,,,,,,,,
11/8/2016,25.416,31.24963,26.096,26.492,26.447,104.81,,,,,,,,
11/9/2016,23.863,27.38931,22.84488,26.241,26.519,103.67,,,,,,,,
11/10/2016,25.637,30.81588,26.92381,26.901,27.297,101.4,,,,,,,,
11/11/2016,25.412,29.56919,25.63819,27.447,28.254,100.25,,,,,,,,
11/14/2016,26.081,34.50663,29.25538,27.392,28.079,99.2,,,,,,,,
11/15/2016,24.923,28.91731,26.6855,27.328,28.278,100.02,,,,,,,,
11/16/2016,24.282,33.05819,27.21269,26.949,28.03,100.7,,,,,,,,
11/17/2016,23.277,46.228,46.228,25.89,27.759,102.56,,,,,,,,
11/18/2016,23.107,23.09681,22.54213,25.477,26.569,104.59,,,,,,,,
11/21/2016,23.956,26.39188,21.24813,25.673,27.387,105.09,,,,,,,,
11/22/2016,23.395,25.44581,21.16919,25.618,26.546,105.32,,,,,,,,
11/23/2016,23.536,25.45619,21.73419,25.623,27.113,105.1,,,,,,,,
11/25/2016,23.835,25.2305,21.327,25.697,26.91,104.14,,,,,,,,
11/28/2016,24.8,25.66819,23.11031,25.827,26.993,103.63,,,,,,,,
11/29/2016,24.122,25.88531,21.16719,25.63,26.428,103.79,,,,,,,,
11/30/2016,24.521,25.70788,22.23963,25.421,26.907,103.13,,,,,,,,
12/1/2016,27.377,29.38588,24.96031,26.759,26.579,99.99,,,,,,,,
12/2/2016,26.886,27.29719,25.54163,27.087,27.864,99.78,,,,,,,,
12/5/2016,26.499,28.12238,23.7545,26.474,26.98,102.92,,,,,,,,
12/6/2016,26.1,28.09669,23.95788,26.528,27.073,102.71,,,,,,,,
12/7/2016,26.361,26.4055,25.26381,26.526,26.583,103.55,,,,,,,,
12/8/2016,26.16,28.15613,24.69,26.69,27.165,103.11,,,,,,,,
12/9/2016,26.007,27.73713,23.59131,26.472,27.168,102.66,,,,,,,,
12/12/2016,26.374,33.1405,28.65881,26.485,27.261,102.9,,,,,,,,
12/13/2016,26.451,34.70869,28.316,26.541,26.67,104.64,,,,,,,,
12/14/2016,27.197,41.39819,39.58913,26.74,27.194,103.63,,,,,,,,
12/15/2016,26.342,28.08581,28.08581,26.471,27.138,105.03,,,,,,,,
12/16/2016,25.916,26.12319,25.70688,25.989,26.607,106.24,,,,,,,,
12/19/2016,26.467,28.30869,24.54488,25.613,27.248,110.22,,,,,,,,
12/20/2016,25.831,29.04019,24.5665,25.044,26.6,109.71,,,,,,,,
12/21/2016,25.819,28.9825,24.5885,25.701,26.211,110.05,,,,,,,,
12/22/2016,26.932,28.06019,25.24613,25.533,26.729,109.98,,,,,,,,
12/23/2016,26.678,29.48169,23.64181,25.601,26.513,110.73,,,,,,,,
12/27/2016,26.548,29.76569,25.18138,25.381,26.62,111.51,,,,,,,,
12/28/2016,26.548,29.489,26.2035,25.816,26.447,110.78,,,,,,,,
12/29/2016,27.249,30.51838,26.6745,25.973,26.503,111.16,,,,,,,,
12/30/2016,27.104,30.32463,26.17831,26.004,26.291,112.2,,,,,,,,
1/3/2017,27.686,32.63469,28.74038,26.859,26.017,110.45,,,,,,,,
1/4/2017,28.2,31.21819,30.09731,26.595,26.825,109.92,,,,,,,,
1/5/2017,26.736,31.135,28.64713,26.024,26.149,111.24,,,,,,,,
1/6/2017,26.379,30.18269,29.75813,25.686,26.755,111.12,,,,,,,,
1/9/2017,26.551,34.397,29.97213,26.027,26.445,112.49,,,,,,,,
1/10/2017,26.156,32.2995,30.133,25.848,26.715,112.65,,,,,,,,
1/11/2017,25.676,33.00319,28.56863,25.227,25.924,113.48,,,,,,,,
1/12/2017,25.682,35.01463,29.2745,24.508,25.586,114.77,,,,,,,,
1/13/2017,25.323,35.86019,31.93763,25.761,26.442,115.3,,,,,,,,
1/17/2017,25.667,50.02581,52.92788,25.793,26.193,115.91,,,,,,,,
1/18/2017,22.079,31.71331,27.31769,24.168,25.426,122.97,,,,,,,,
1/19/2017,21.909,31.49038,35.27837,24.488,25.408,121.86,,,,,,,,
1/20/2017,21.396,21.05388,20.746,24.206,25.105,122.05,,,,,,,,
1/23/2017,21.228,23.20269,19.9495,23.781,25.087,122.17,,,,,,,,
1/24/2017,20.898,21.83063,19.54688,23.654,25.289,122.55,,,,,,,,
1/25/2017,20.782,21.84781,19.48231,23.645,25.022,122.78,,,,,,,,
1/26/2017,20.574,21.55919,20.14719,23.312,25.061,121.13,,,,,,,,
1/27/2017,21.067,21.60813,19.816,23.753,24.853,121.77,,,,,,,,
1/30/2017,21.334,22.70363,19.993,24.072,25.247,121.71,,,,,,,,
1/31/2017,21.334,22.48881,20.08363,24.121,25.073,121.4,,,,,,,,
2/1/2017,21.197,20.91519,19.9265,23.964,24.93,121.31,,,,,,,,
2/2/2017,20.709,20.92419,19.29831,23.865,25.31,122.74,,,,,,,,
2/3/2017,20.159,19.36319,19.36119,23.256,25.197,123.01,,,,,,,,
2/6/2017,20.503,21.408,19.40981,23.874,25.017,122.23,,,,,,,,
2/7/2017,20.623,21.67288,19.8355,23.46,25.143,123.26,,,,,,,,
2/8/2017,20.423,20.65781,18.39769,23.448,25.482,124.09,,,,,,,,
2/9/2017,19.934,20.30169,18.438,23.777,25.179,124.52,,,,,,,,
2/10/2017,19.231,20.29437,18.05613,22.882,24.438,124.85,,,,,,,,
2/13/2017,19.233,22.23563,22.23563,22.984,24.634,126.5,,,,,,,,
2/14/2017,19.087,19.40163,19.40163,22.979,24.528,126.25,,,,,,,,
2/15/2017,18.416,24.21888,24.21888,22.78,24.382,127.26,,,,,,,,
2/16/2017,18.548,28.34338,28.34338,22.796,24.614,127.27,,,,,,,,
2/17/2017,18.541,18.74238,18.33988,22.959,25.095,126.88,,,,,,,,
2/21/2017,19.41,20.30481,17.3535,22.544,25.168,127.59,,,,,,,,
2/22/2017,20.487,21.211,19.108,23.201,26.268,123.83,,,,,,,,
2/23/2017,20.793,21.074,19.95781,23.505,25.239,123.78,,,,,,,,
2/24/2017,21.069,21.101,19.1215,23.575,25.381,122.53,,,,,,,,
2/27/2017,21.592,21.4605,19.447,23.523,24.794,122.9,,,,,,,,
2/28/2017,22,21.72519,20.89263,23.813,24.888,121.69,,,,,,,,
3/1/2017,22.158,20.37169,19.87588,23.673,25.08,123.47,,,,,,,,
3/2/2017,22.02,20.46713,20.039,23.763,24.901,121.57,,,,,,,,
3/3/2017,21.551,19.87919,17.17819,23.412,24.801,122.98,,,,,,,,
3/6/2017,21.982,19.66281,18.59831,23.585,25.04,121.6,,,,,,,,
3/7/2017,23.221,19.01838,19.35081,24.719,25.571,119.98,,,,,,,,
3/8/2017,21.49,19.11288,18.94381,23.472,24.622,120.75,,,,,,,,
3/9/2017,21.911,18.75431,18.83981,23.723,24.666,121.25,,,,,,,,
3/10/2017,21.559,20.7345,18.12313,22.459,24.248,125,,,,,,,,
3/13/2017,22.024,22.50988,22.82763,23.767,24.771,124.19,,,,,,,,
3/14/2017,22.79,23.83319,19.85012,23.49,24.904,123.99,,,,,,,,
3/15/2017,22.626,22.33619,22.33619,23.18,24.242,126.07,,,,,,,,
3/16/2017,22.13,25.662,25.662,23.382,24.797,126.19,,,,,,,,
3/17/2017,21.479,21.57188,21.38513,22.891,24.283,127.9,,,,,,,,
3/20/2017,22.312,22.93663,21.81019,22.836,24.348,128.27,,,,,,,,
3/21/2017,22.679,23.67081,22.34638,23.198,24.287,126.32,,,,,,,,
3/22/2017,22.357,24.2765,21.75013,22.679,24.374,128.92,,,,,,,,
3/23/2017,22.068,23.20081,21.66869,23.12,24.322,129.22,,,,,,,,
3/24/2017,23.278,23.87688,23.09631,23.259,24.264,132.24,,,,,,,,
3/27/2017,23.606,24.42731,23.53719,23.435,24.526,132.7,,,,,,,,
3/28/2017,23.233,24.393,23.05363,23.643,24.476,133.79,,,,,,,,
3/29/2017,23.671,24.95031,24.48819,23.529,24.659,132.91,,,,,,,,
3/30/2017,22.853,24.04931,23.13031,23.056,24.372,132.63,,,,,,,,
3/31/2017,23.119,24.94369,22.68069,23.18,24.357,132.8,,,,,,,,
4/3/2017,23.936,26.7015,23.422,23.541,23.966,132.18,,,,,,,,
4/4/2017,23.883,27.20613,24.17388,23.416,24.08,132.74,,,,,,,,
4/5/2017,23.621,26.17813,26.28738,23.055,23.797,131.03,,,,,,,,
4/6/2017,24.433,27.0715,25.47388,23.775,23.989,130.98,,,,,,,,
4/7/2017,24.022,28.19519,26.50419,23.382,24.086,131.18,,,,,,,,
4/10/2017,24.801,29.31581,28.89681,23.664,24.502,129.91,,,,,,,,
4/11/2017,25.473,31.42069,29.65088,24.279,24.467,129.81,,,,,,,,
4/12/2017,26.461,33.444,32.39531,25.081,24.886,129.01,,,,,,,,
4/13/2017,26.206,33.70131,34.13869,24.727,24.895,128.38,,,,,,,,
4/17/2017,27.027,47.57269,42.75331,24.875,24.455,130.17,,,,,,,,
4/18/2017,27.04,51.23563,51.27038,24.737,24.785,130.65,,,,,,,,
4/19/2017,23.084,25.24281,30.26163,23.939,24.483,126.89,,,,,,,,
4/20/2017,22.047,21.92631,21.92631,23.19,23.979,130.05,,,,,,,,
4/21/2017,22.964,23.03088,22.71169,23.437,23.97,130.03,,,,,,,,
4/24/2017,19.246,21.537,18.21831,21.808,22.911,133.46,,,,,,,,
4/25/2017,18.613,19.82869,18.07269,22.14,23.353,134.24,,,,,,,,
4/26/2017,18.686,19.44569,18.40788,21.997,22.934,132.46,,,,,,,,
4/27/2017,18.954,20.109,18.75731,21.96,23.369,132.95,,,,,,,,
4/28/2017,19.053,20.10488,17.89,22.421,23.303,131.85,,,,,,,,
5/1/2017,19.192,21.43063,18.01931,22.357,22.755,132.86,,,,,,,,
5/2/2017,18.833,20.24463,17.6115,21.597,22.959,134.99,,,,,,,,
5/3/2017,19.632,19.588,18.67319,22.604,23.441,134.17,,,,,,,,
