Date,ATM_1M,RR_1M,BF_1M,ATM_3M,RR_3M,BF_3M,ATM_1Y,RR_1Y,BF_1Y,FX_SPOT,,,,,,,,,,,,,,,,,
10/30/2018,7.17,-0.88,0.1375,7.41,-1.095,0.215,7.725,-1.315,0.35,1.13,,,,,,,,,,,,,,,,,
10/31/2018,7.26,-0.8375,0.14,7.54,-1.095,0.215,7.735,-1.3,0.35,1.13,,,,,,,,,,,,,,,,,
11/1/2018,7.18,-0.66,0.145,7.445,-0.855,0.205,7.605,-1.08,0.34,1.14,,,,,,,,,,,,,,,,,
11/2/2018,6.9225,-0.625,0.1475,7.235,-0.785,0.2,7.54,-1.0725,0.34,1.14,,,,,,,,,,,,,,,,,
11/5/2018,7.1375,-0.62,0.145,7.355,-0.785,0.2,7.6,-1.07,0.34,1.14,,,,,,,,,,,,,,,,,
11/6/2018,7.29,-0.535,0.145,7.395,-0.775,0.2,7.64,-1.06,0.335,1.14,,,,,,,,,,,,,,,,,
11/7/2018,6.79,-0.39,0.14,7.15,-0.695,0.2,7.495,-0.995,0.335,1.14,,,,,,,,,,,,,,,,,
11/8/2018,6.825,-0.44,0.14,7.2,-0.71,0.2,7.605,-1.015,0.335,1.14,,,,,,,,,,,,,,,,,
11/9/2018,6.945,-0.52,0.14,7.325,-0.76,0.2,7.67,-1.065,0.34,1.13,,,,,,,,,,,,,,,,,
11/12/2018,7.565,-0.6925,0.14,7.665,-0.885,0.215,7.81,-1.165,0.35,1.12,,,,,,,,,,,,,,,,,
11/13/2018,7.96,-0.6075,0.1475,7.77,-0.89,0.215,7.89,-1.1775,0.3475,1.13,,,,,,,,,,,,,,,,,
11/14/2018,8.0675,-0.545,0.1475,7.855,-0.88,0.21,7.955,-1.19,0.345,1.13,,,,,,,,,,,,,,,,,
11/15/2018,8.085,-0.715,0.15,7.98,-0.9675,0.215,8.05,-1.25,0.35,1.13,,,,,,,,,,,,,,,,,
11/16/2018,7.5025,-0.5875,0.15,7.515,-0.805,0.205,7.74,-1.175,0.345,1.14,,,,,,,,,,,,,,,,,
11/19/2018,7.41,-0.56,0.145,7.3725,-0.8075,0.2025,7.6725,-1.175,0.3475,1.15,,,,,,,,,,,,,,,,,
11/20/2018,7.785,-0.6275,0.1525,7.47,-0.82,0.2,7.74,-1.185,0.345,1.14,,,,,,,,,,,,,,,,,
11/21/2018,7.69,-0.5975,0.1475,7.39,-0.82,0.2,7.705,-1.18,0.335,1.14,,,,,,,,,,,,,,,,,
11/22/2018,7.5475,-0.5075,0.1375,7.31,-0.745,0.185,7.66,-1.125,0.33,1.14,,,,,,,,,,,,,,,,,
11/23/2018,7.595,-0.57,0.15,7.275,-0.7825,0.2,7.685,-1.135,0.335,1.13,,,,,,,,,,,,,,,,,
11/26/2018,7.1625,-0.5375,0.1475,7.155,-0.7275,0.195,7.595,-1.07,0.33,1.13,,,,,,,,,,,,,,,,,
11/27/2018,7.215,-0.5325,0.145,7.22,-0.72,0.1925,7.645,-1.0675,0.3325,1.13,,,,,,,,,,,,,,,,,
11/28/2018,7.2375,-0.48,0.14,7.24,-0.7,0.185,7.65,-1.05,0.325,1.14,,,,,,,,,,,,,,,,,
11/29/2018,7.0025,-0.4275,0.14,7.22,-0.68,0.1825,7.625,-1.04,0.3275,1.14,,,,,,,,,,,,,,,,,
11/30/2018,6.945,-0.4425,0.1375,7.21,-0.68,0.18,7.605,-1.025,0.315,1.13,,,,,,,,,,,,,,,,,
12/3/2018,6.77,-0.395,0.13,7.1275,-0.5825,0.1725,7.5425,-0.945,0.3075,1.14,,,,,,,,,,,,,,,,,
12/4/2018,6.96,-0.43,0.1325,7.19,-0.61,0.175,7.605,-0.945,0.305,1.13,,,,,,,,,,,,,,,,,
12/5/2018,6.8875,-0.405,0.13,7.195,-0.6,0.17,7.565,-0.9375,0.305,1.13,,,,,,,,,,,,,,,,,
12/6/2018,6.995,-0.245,0.125,7.435,-0.515,0.17,7.74,-0.91,0.305,1.14,,,,,,,,,,,,,,,,,
12/7/2018,6.805,-0.225,0.125,7.31,-0.485,0.17,7.655,-0.865,0.3,1.14,,,,,,,,,,,,,,,,,
12/10/2018,7.04,-0.225,0.125,7.415,-0.4425,0.1625,7.71,-0.83,0.3,1.14,,,,,,,,,,,,,,,,,
12/11/2018,7.145,-0.275,0.125,7.365,-0.47,0.165,7.7,-0.835,0.3,1.13,,,,,,,,,,,,,,,,,
12/12/2018,6.9425,-0.19,0.125,7.28,-0.4475,0.165,7.7075,-0.845,0.3,1.14,,,,,,,,,,,,,,,,,
12/13/2018,6.3225,-0.1825,0.1225,7.025,-0.4575,0.165,7.515,-0.815,0.295,1.14,,,,,,,,,,,,,,,,,
12/14/2018,6.46,-0.285,0.125,7.12,-0.515,0.165,7.575,-0.84,0.3,1.13,,,,,,,,,,,,,,,,,
12/17/2018,6.51,-0.265,0.1225,7.1,-0.5175,0.1625,7.545,-0.845,0.295,1.13,,,,,,,,,,,,,,,,,
12/18/2018,6.7,-0.21,0.125,7.1475,-0.4725,0.1625,7.6,-0.835,0.295,1.14,,,,,,,,,,,,,,,,,
12/19/2018,6.375,-0.145,0.12,6.94,-0.455,0.16,7.56,-0.815,0.3,1.14,,,,,,,,,,,,,,,,,
12/20/2018,6.505,-0.0775,0.1225,7.2225,-0.355,0.16,7.6275,-0.7675,0.295,1.14,,,,,,,,,,,,,,,,,
12/21/2018,6.7325,-0.035,0.1225,7.14,-0.3325,0.1575,7.61,-0.765,0.295,1.14,,,,,,,,,,,,,,,,,
12/24/2018,7.06,-0.02,0.12,7.3625,-0.3325,0.155,7.6725,-0.77,0.29,1.14,,,,,,,,,,,,,,,,,
12/25/2018,7.095,-0.2225,0.0975,7.405,-0.335,0.15,7.695,-0.785,0.29,1.14,,,,,,,,,,,,,,,,,
12/26/2018,7.1875,-0.01,0.125,7.42,-0.3275,0.1575,7.725,-0.76,0.2925,1.14,,,,,,,,,,,,,,,,,
12/27/2018,7.0875,0.0175,0.1225,7.4475,-0.3425,0.16,7.715,-0.7625,0.2925,1.14,,,,,,,,,,,,,,,,,
12/28/2018,7.2625,0.035,0.12,7.455,-0.29,0.155,7.71,-0.725,0.2925,1.14,,,,,,,,,,,,,,,,,
12/31/2018,7.2175,0.0375,0.1225,7.29,-0.275,0.155,7.685,-0.7225,0.29,1.15,,,,,,,,,,,,,,,,,
1/1/2019,7.28,0.035,0.1225,7.315,-0.285,0.155,7.6825,-0.73,0.29,1.15,,,,,,,,,,,,,,,,,
1/2/2019,7.4025,-0.0225,0.12,7.43,-0.3025,0.1575,7.7725,-0.7175,0.2925,1.13,,,,,,,,,,,,,,,,,
1/3/2019,7.365,-0.1025,0.1225,7.4675,-0.3975,0.1575,7.79,-0.7475,0.2975,1.14,,,,,,,,,,,,,,,,,
1/4/2019,6.86,-0.045,0.12,7.035,-0.325,0.155,7.5225,-0.6725,0.2925,1.14,,,,,,,,,,,,,,,,,
1/7/2019,6.8125,-0.0275,0.12,6.9875,-0.295,0.1575,7.4,-0.625,0.29,1.15,,,,,,,,,,,,,,,,,
1/8/2019,6.76,-0.02,0.125,6.9025,-0.29,0.1575,7.415,-0.61,0.29,1.14,,,,,,,,,,,,,,,,,
1/9/2019,6.9775,0.0375,0.12,6.97,-0.215,0.1575,7.375,-0.555,0.2875,1.15,,,,,,,,,,,,,,,,,
1/10/2019,6.615,0.0625,0.1175,6.9425,-0.1925,0.16,7.34,-0.53,0.285,1.15,,,,,,,,,,,,,,,,,
1/11/2019,6.5375,0.0275,0.12,6.9075,-0.23,0.1575,7.33,-0.545,0.285,1.15,,,,,,,,,,,,,,,,,
1/14/2019,6.7575,-0.045,0.1225,6.94,-0.295,0.16,7.3375,-0.575,0.285,1.15,,,,,,,,,,,,,,,,,
1/15/2019,6.93,-0.1275,0.1175,6.97,-0.32,0.1575,7.405,-0.6,0.29,1.14,,,,,,,,,,,,,,,,,
1/16/2019,6.6875,-0.1525,0.12,6.845,-0.3325,0.16,7.385,-0.61,0.285,1.14,,,,,,,,,,,,,,,,,
1/17/2019,6.3675,-0.11,0.1225,6.7625,-0.3425,0.16,7.345,-0.6,0.285,1.14,,,,,,,,,,,,,,,,,
1/18/2019,6.295,-0.1025,0.1175,6.745,-0.335,0.16,7.335,-0.595,0.285,1.14,,,,,,,,,,,,,,,,,
1/21/2019,6.445,-0.1025,0.12,6.755,-0.335,0.16,7.31,-0.59,0.28,1.14,,,,,,,,,,,,,,,,,
1/22/2019,6.495,-0.155,0.12,6.7,-0.34,0.1575,7.3225,-0.5925,0.285,1.14,,,,,,,,,,,,,,,,,
1/23/2019,6.4625,-0.155,0.115,6.6825,-0.285,0.1475,7.2775,-0.575,0.275,1.14,,,,,,,,,,,,,,,,,
1/24/2019,6.335,-0.255,0.12,6.72,-0.385,0.15,7.26,-0.62,0.275,1.13,,,,,,,,,,,,,,,,,
1/25/2019,6.0475,-0.2375,0.1175,6.53,-0.38,0.15,7.09,-0.62,0.275,1.14,,,,,,,,,,,,,,,,,
1/28/2019,6.255,-0.1525,0.12,6.6325,-0.3325,0.1525,7.115,-0.595,0.275,1.14,,,,,,,,,,,,,,,,,
1/29/2019,6.2675,-0.14,0.1175,6.635,-0.325,0.15,7.12,-0.5925,0.2775,1.14,,,,,,,,,,,,,,,,,
1/30/2019,6.195,-0.08,0.115,6.555,-0.31,0.145,7.0975,-0.565,0.275,1.15,,,,,,,,,,,,,,,,,
1/31/2019,6.02,0.0475,0.115,6.4675,-0.23,0.1475,7.035,-0.525,0.275,1.14,,,,,,,,,,,,,,,,,
2/1/2019,5.7475,-0.01,0.1125,6.3025,-0.27,0.15,6.945,-0.5275,0.27,1.15,,,,,,,,,,,,,,,,,
2/4/2019,5.595,-0.055,0.1125,6.225,-0.2975,0.1475,6.94,-0.53,0.27,1.14,,,,,,,,,,,,,,,,,
2/5/2019,5.67,-0.115,0.1125,6.31,-0.305,0.1475,7.005,-0.535,0.275,1.14,,,,,,,,,,,,,,,,,
2/6/2019,5.7775,-0.15,0.1125,6.3725,-0.3375,0.15,7.07,-0.535,0.27,1.14,,,,,,,,,,,,,,,,,
2/7/2019,5.995,-0.255,0.115,6.455,-0.435,0.155,7.185,-0.6325,0.27,1.13,,,,,,,,,,,,,,,,,
2/8/2019,6.01,-0.305,0.115,6.435,-0.44,0.1575,7.23,-0.63,0.27,1.13,,,,,,,,,,,,,,,,,
2/11/2019,6.1425,-0.4625,0.1225,6.5575,-0.515,0.1625,7.26,-0.695,0.275,1.13,,,,,,,,,,,,,,,,,
2/12/2019,6.0225,-0.4525,0.17,6.445,-0.5725,0.185,7.13,-0.705,0.28,1.13,,,,,,,,,,,,,,,,,
2/13/2019,6.15,-0.485,0.125,6.36,-0.565,0.17,7.105,-0.705,0.28,1.13,,,,,,,,,,,,,,,,,
2/14/2019,6.335,-0.51,0.125,6.55,-0.61,0.165,7.2,-0.74,0.285,1.13,,,,,,,,,,,,,,,,,
2/15/2019,6.355,-0.51,0.13,6.585,-0.625,0.17,7.205,-0.755,0.285,1.13,,,,,,,,,,,,,,,,,
2/18/2019,6.2425,-0.46,0.13,6.55,-0.59,0.17,7.18,-0.745,0.2725,1.13,,,,,,,,,,,,,,,,,
2/19/2019,6.12,-0.3825,0.1325,6.425,-0.5375,0.165,7.075,-0.685,0.275,1.13,,,,,,,,,,,,,,,,,
2/20/2019,6.0925,-0.37,0.165,6.3475,-0.5025,0.1575,7.03,-0.645,0.28,1.13,,,,,,,,,,,,,,,,,
2/21/2019,6.175,-0.3575,0.1325,6.3525,-0.4975,0.165,7.03,-0.64,0.275,1.13,,,,,,,,,,,,,,,,,
2/22/2019,5.915,-0.345,0.13,6.2,-0.475,0.16,6.96,-0.605,0.275,1.13,,,,,,,,,,,,,,,,,
2/25/2019,5.6575,-0.335,0.13,5.9925,-0.47,0.1625,6.87,-0.57,0.275,1.14,,,,,,,,,,,,,,,,,
2/26/2019,5.53,-0.2875,0.1575,5.855,-0.43,0.1625,6.845,-0.5575,0.2725,1.14,,,,,,,,,,,,,,,,,
2/27/2019,5.6875,-0.2925,0.12,5.9125,-0.37,0.1575,6.8875,-0.545,0.27,1.14,,,,,,,,,,,,,,,,,
2/28/2019,5.59,-0.3025,0.1225,5.95,-0.3975,0.1525,6.9075,-0.53,0.27,1.14,,,,,,,,,,,,,,,,,
3/1/2019,5.51,-0.2825,0.1225,5.85,-0.365,0.155,6.86,-0.475,0.265,1.14,,,,,,,,,,,,,,,,,
3/4/2019,5.745,-0.2875,0.12,5.9325,-0.3325,0.1575,6.905,-0.475,0.265,1.13,,,,,,,,,,,,,,,,,
3/5/2019,5.715,-0.2775,0.1425,5.955,-0.3025,0.1675,6.91,-0.47,0.275,1.13,,,,,,,,,,,,,,,,,
3/6/2019,5.865,-0.29,0.115,6.085,-0.32,0.1525,6.96,-0.45,0.265,1.13,,,,,,,,,,,,,,,,,
3/7/2019,6.08,-0.385,0.12,6.36,-0.425,0.155,7.085,-0.52,0.265,1.12,,,,,,,,,,,,,,,,,
3/8/2019,5.7525,-0.35,0.1225,6.08,-0.415,0.1575,6.985,-0.56,0.27,1.12,,,,,,,,,,,,,,,,,
3/11/2019,5.725,-0.31,0.125,5.9175,-0.395,0.1575,6.87,-0.535,0.265,1.12,,,,,,,,,,,,,,,,,
3/12/2019,5.7275,-0.285,0.14,5.91,-0.38,0.1675,6.815,-0.525,0.265,1.13,,,,,,,,,,,,,,,,,
3/13/2019,5.6,-0.145,0.1175,5.8675,-0.305,0.155,6.7775,-0.48,0.265,1.13,,,,,,,,,,,,,,,,,
3/14/2019,5.3125,-0.1325,0.12,5.77,-0.2775,0.1575,6.6725,-0.465,0.2625,1.13,,,,,,,,,,,,,,,,,
3/15/2019,5.1575,-0.055,0.1225,5.5,-0.25,0.1575,6.55,-0.46,0.26,1.13,,,,,,,,,,,,,,,,,
3/18/2019,5.095,-0.0425,0.1225,5.385,-0.195,0.155,6.42,-0.3475,0.2425,1.13,,,,,,,,,,,,,,,,,
3/19/2019,5.1375,-0.0025,0.12,5.43,-0.07,0.155,6.4075,-0.3,0.24,1.14,,,,,,,,,,,,,,,,,
3/20/2019,5.2625,0.06,0.1175,5.5425,-0.065,0.155,6.41,-0.295,0.24,1.14,,,,,,,,,,,,,,,,,
3/21/2019,5.76,-0.43,0.1425,6.025,-0.4,0.16,6.59,-0.48,0.24,1.14,,,,,,,,,,,,,,,,,
3/22/2019,5.635,-0.39,0.145,5.8525,-0.4,0.1625,6.51,-0.465,0.25,1.13,,,,,,,,,,,,,,,,,
3/25/2019,5.7025,-0.3325,0.145,5.915,-0.35,0.165,6.5125,-0.4425,0.25,1.13,,,,,,,,,,,,,,,,,
3/26/2019,5.7,-0.2975,0.1425,5.885,-0.3275,0.165,6.545,-0.4325,0.25,1.13,,,,,,,,,,,,,,,,,
3/27/2019,5.905,-0.3425,0.1475,6.115,-0.365,0.165,6.745,-0.445,0.245,1.12,,,,,,,,,,,,,,,,,
3/28/2019,5.855,-0.4275,0.1475,6.225,-0.425,0.18,6.845,-0.48,0.265,1.12,,,,,,,,,,,,,,,,,
3/29/2019,5.405,-0.375,0.1475,5.895,-0.405,0.175,6.57,-0.475,0.27,1.12,,,,,,,,,,,,,,,,,
4/1/2019,5.24,-0.3375,0.145,5.5925,-0.3575,0.1775,6.445,-0.4575,0.2675,1.12,,,,,,,,,,,,,,,,,
4/2/2019,5.435,-0.315,0.1475,5.64,-0.3425,0.1775,6.48,-0.405,0.2675,1.12,,,,,,,,,,,,,,,,,
4/3/2019,5.385,-0.25,0.145,5.62,-0.3025,0.1725,6.4675,-0.385,0.27,1.12,,,,,,,,,,,,,,,,,
4/4/2019,5.265,-0.2425,0.15,5.6225,-0.3025,0.1725,6.4725,-0.395,0.27,1.12,,,,,,,,,,,,,,,,,
4/5/2019,4.9,-0.23,0.1425,5.45,-0.295,0.175,6.36,-0.375,0.2675,1.12,,,,,,,,,,,,,,,,,
4/8/2019,4.9625,-0.2375,0.1475,5.315,-0.2925,0.1675,6.3375,-0.38,0.2675,1.13,,,,,,,,,,,,,,,,,
4/9/2019,4.9575,-0.16,0.15,5.3075,-0.235,0.17,6.34,-0.34,0.265,1.13,,,,,,,,,,,,,,,,,
4/10/2019,4.78,-0.055,0.15,5.225,-0.1825,0.1675,6.3025,-0.3025,0.2675,1.13,,,,,,,,,,,,,,,,,
4/11/2019,4.315,-0.0275,0.1425,4.8625,-0.1475,0.1675,6.0075,-0.265,0.2625,1.13,,,,,,,,,,,,,,,,,
4/12/2019,4.495,0.04,0.145,5,-0.0425,0.1675,6.07,-0.1925,0.2625,1.13,,,,,,,,,,,,,,,,,
4/15/2019,4.555,0.0725,0.135,4.98,-0.035,0.1575,6.1,-0.185,0.26,1.13,,,,,,,,,,,,,,,,,
4/16/2019,4.5,0.0675,0.1275,4.9325,0.0025,0.155,6.075,-0.1725,0.2575,1.13,,,,,,,,,,,,,,,,,
4/17/2019,4.485,0.075,0.13,4.955,0.01,0.1575,6.08,-0.1325,0.26,1.13,,,,,,,,,,,,,,,,,
4/18/2019,4.3725,0.0325,0.12,4.8875,-0.0075,0.155,6.0725,-0.1125,0.26,1.12,,,,,,,,,,,,,,,,,
4/19/2019,4.43,0.01,0.12,4.9175,-0.015,0.15,6.095,-0.1025,0.255,1.12,,,,,,,,,,,,,,,,,
4/22/2019,4.5225,-0.025,0.1225,4.965,-0.0525,0.15,6.08,-0.115,0.26,1.13,,,,,,,,,,,,,,,,,
4/23/2019,4.795,-0.16,0.125,5.0675,-0.1675,0.1525,6.13,-0.2075,0.2625,1.12,,,,,,,,,,,,,,,,,
4/24/2019,5.6875,-0.435,0.1375,5.6725,-0.4275,0.1675,6.385,-0.3125,0.265,1.12,,,,,,,,,,,,,,,,,
4/25/2019,5.53,-0.5525,0.1525,5.81,-0.4575,0.1825,6.44,-0.39,0.2725,1.11,,,,,,,,,,,,,,,,,
4/26/2019,5.2525,-0.4275,0.15,5.595,-0.415,0.185,6.405,-0.345,0.2725,1.12,,,,,,,,,,,,,,,,,
4/29/2019,5.345,-0.35,0.15,5.59,-0.36,0.1875,6.375,-0.34,0.275,1.12,,,,,,,,,,,,,,,,,
4/30/2019,5.27,-0.235,0.1475,5.58,-0.2775,0.185,6.325,-0.3,0.2725,1.12,,,,,,,,,,,,,,,,,
5/1/2019,5.16,-0.2125,0.1625,5.535,-0.24,0.19,6.33,-0.3025,0.2675,1.12,,,,,,,,,,,,,,,,,
5/2/2019,4.83,-0.3175,0.16,5.445,-0.3,0.1925,6.285,-0.3,0.2725,1.12,,,,,,,,,,,,,,,,,
5/3/2019,4.84,-0.355,0.16,5.37,-0.355,0.2,6.295,-0.355,0.28,1.12,,,,,,,,,,,,,,,,,
5/6/2019,5.305,-0.365,0.15,5.5175,-0.3625,0.1975,6.365,-0.355,0.2775,1.12,,,,,,,,,,,,,,,,,
5/7/2019,5.32,-0.35,0.16,5.515,-0.355,0.195,6.3575,-0.3725,0.2775,1.12,,,,,,,,,,,,,,,,,
5/8/2019,5.275,-0.3425,0.1625,5.525,-0.36,0.205,6.3675,-0.3875,0.2825,1.12,,,,,,,,,,,,,,,,,
5/9/2019,5.32,-0.29,0.175,5.605,-0.36,0.205,6.415,-0.435,0.295,1.12,,,,,,,,,,,,,,,,,
5/10/2019,5,-0.235,0.18,5.28,-0.29,0.205,6.285,-0.36,0.295,1.12,,,,,,,,,,,,,,,,,
5/13/2019,5.165,-0.21,0.18,5.375,-0.2725,0.2075,6.355,-0.355,0.295,1.12,,,,,,,,,,,,,,,,,
5/14/2019,4.9925,-0.2375,0.1975,5.29,-0.2875,0.2175,6.2825,-0.355,0.2925,1.12,,,,,,,,,,,,,,,,,
5/15/2019,5.01,-0.2,0.18,5.34,-0.3075,0.2325,6.325,-0.37,0.2925,1.12,,,,,,,,,,,,,,,,,
5/16/2019,4.845,-0.2075,0.1825,5.3075,-0.2625,0.2275,6.32,-0.345,0.2925,1.12,,,,,,,,,,,,,,,,,
5/17/2019,4.92,-0.27,0.1825,5.3025,-0.3225,0.23,6.295,-0.345,0.2975,1.12,,,,,,,,,,,,,,,,,
5/20/2019,5.1125,-0.26,0.1775,5.29,-0.3075,0.23,6.2875,-0.345,0.2975,1.12,,,,,,,,,,,,,,,,,
5/21/2019,4.95,-0.24,0.18,5.1175,-0.31,0.2225,6.17,-0.36,0.2975,1.12,,,,,,,,,,,,,,,,,
5/22/2019,4.885,-0.2375,0.1775,5.105,-0.2825,0.2225,6.165,-0.3375,0.2975,1.12,,,,,,,,,,,,,,,,,
5/23/2019,5.125,-0.205,0.1775,5.3025,-0.28,0.225,6.265,-0.36,0.2975,1.12,,,,,,,,,,,,,,,,,
5/24/2019,5.0825,-0.185,0.18,5.2575,-0.2475,0.23,6.2825,-0.3075,0.3,1.12,,,,,,,,,,,,,,,,,
5/27/2019,4.95,-0.175,0.185,5.18,-0.2375,0.23,6.26,-0.32,0.3,1.12,,,,,,,,,,,,,,,,,
5/28/2019,4.8575,-0.16,0.175,5.11,-0.23,0.2225,6.205,-0.325,0.2975,1.12,,,,,,,,,,,,,,,,,
5/29/2019,4.9575,-0.1125,0.1775,5.155,-0.225,0.2225,6.195,-0.31,0.2975,1.11,,,,,,,,,,,,,,,,,
5/30/2019,4.7325,-0.1225,0.1775,5.0275,-0.22,0.2225,6.12,-0.305,0.2925,1.11,,,,,,,,,,,,,,,,,
5/31/2019,4.8475,-0.0675,0.1775,5.0725,-0.2075,0.225,6.235,-0.3,0.2975,1.12,,,,,,,,,,,,,,,,,
6/3/2019,5.64,0.07,0.1775,5.5275,-0.0775,0.2225,6.4525,-0.235,0.3,1.12,,,,,,,,,,,,,,,,,
6/4/2019,5.705,0.325,0.195,5.52,0.0875,0.2275,6.425,-0.1775,0.3025,1.13,,,,,,,,,,,,,,,,,
6/5/2019,5.8875,0.4075,0.2,5.65,0.1575,0.2275,6.4425,-0.1,0.3025,1.12,,,,,,,,,,,,,,,,,
6/6/2019,5.635,0.375,0.195,5.57,0.2225,0.2225,6.295,-0.07,0.3025,1.13,,,,,,,,,,,,,,,,,
6/7/2019,5.6375,0.425,0.1925,5.575,0.2825,0.2325,6.31,-0.0125,0.3025,1.13,,,,,,,,,,,,,,,,,
6/10/2019,5.57,0.49,0.195,5.5025,0.2975,0.225,6.255,0.0075,0.2975,1.13,,,,,,,,,,,,,,,,,
6/11/2019,5.485,0.3975,0.1725,5.4225,0.27,0.2075,6.21,0.05,0.2925,1.13,,,,,,,,,,,,,,,,,
6/12/2019,5.4075,0.2775,0.165,5.4175,0.24,0.2,6.205,0.02,0.2875,1.13,,,,,,,,,,,,,,,,,
6/13/2019,5.0775,0.1975,0.165,5.29,0.165,0.1925,6.145,0.01,0.2875,1.13,,,,,,,,,,,,,,,,,
6/14/2019,5.12,0.1475,0.165,5.2675,0.1225,0.19,6.1575,0.015,0.2875,1.12,,,,,,,,,,,,,,,,,
6/17/2019,5.175,0.155,0.16,5.2275,0.095,0.1925,6.1,0.01,0.29,1.12,,,,,,,,,,,,,,,,,
6/18/2019,5.1425,0.1475,0.1625,5.265,0.08,0.1975,6.16,0.01,0.2925,1.12,,,,,,,,,,,,,,,,,
6/19/2019,4.8775,0.1975,0.1575,5.23,0.085,0.195,6.115,-0.025,0.28,1.12,,,,,,,,,,,,,,,,,
6/20/2019,5.0025,0.295,0.1625,5.42,0.145,0.1975,6.155,0.0225,0.2875,1.13,,,,,,,,,,,,,,,,,
6/21/2019,5.1825,0.3875,0.16,5.475,0.2675,0.1975,6.235,0.0775,0.2775,1.14,,,,,,,,,,,,,,,,,
6/24/2019,5.59,0.445,0.165,5.755,0.31,0.205,6.3,0.105,0.2875,1.14,,,,,,,,,,,,,,,,,
6/25/2019,5.8025,0.4225,0.1625,5.7575,0.3,0.2025,6.275,0.1,0.2875,1.14,,,,,,,,,,,,,,,,,
6/26/2019,5.53,0.3025,0.1525,5.6475,0.2425,0.1975,6.2225,0.08,0.285,1.14,,,,,,,,,,,,,,,,,
6/27/2019,5.4775,0.295,0.1525,5.5975,0.2475,0.1975,6.185,0.1125,0.2825,1.14,,,,,,,,,,,,,,,,,
6/28/2019,5.6275,0.385,0.15,5.6425,0.3,0.1975,6.295,0.23,0.2875,1.14,,,,,,,,,,,,,,,,,
7/1/2019,5.4275,0.2975,0.145,5.25,0.2275,0.1925,6.0575,0.1525,0.2875,1.13,,,,,,,,,,,,,,,,,
7/2/2019,5.2475,0.2575,0.1425,5.1,0.2075,0.19,5.945,0.11,0.2875,1.13,,,,,,,,,,,,,,,,,
7/3/2019,5.23,0.255,0.145,5.0875,0.2075,0.1825,5.95,0.1075,0.285,1.13,,,,,,,,,,,,,,,,,
7/4/2019,5.1175,0.26,0.14,5.105,0.21,0.1825,5.9375,0.0975,0.285,1.13,,,,,,,,,,,,,,,,,
7/5/2019,4.9575,0.2175,0.1425,4.99,0.1725,0.1825,5.94,0.0775,0.2875,1.12,,,,,,,,,,,,,,,,,
7/8/2019,4.9775,0.2175,0.14,4.955,0.1775,0.18,5.9225,0.08,0.2875,1.12,,,,,,,,,,,,,,,,,
7/9/2019,4.9325,0.19,0.1375,4.935,0.1675,0.18,5.8725,0.0775,0.2825,1.12,,,,,,,,,,,,,,,,,
7/10/2019,4.8425,0.24,0.1375,4.9,0.2275,0.18,5.8025,0.1325,0.285,1.13,,,,,,,,,,,,,,,,,
7/11/2019,4.7975,0.295,0.1425,4.945,0.2675,0.185,5.8375,0.2175,0.29,1.13,,,,,,,,,,,,,,,,,
7/12/2019,4.8075,0.3325,0.1325,4.9575,0.33,0.1825,5.8575,0.275,0.29,1.13,,,,,,,,,,,,,,,,,
7/15/2019,4.9125,0.355,0.1325,4.97,0.3325,0.185,5.8375,0.2725,0.28,1.13,,,,,,,,,,,,,,,,,
7/16/2019,4.91,0.335,0.1325,4.9875,0.3175,0.185,5.865,0.2875,0.28,1.12,,,,,,,,,,,,,,,,,
7/17/2019,4.9275,0.3,0.135,5.005,0.2975,0.185,5.85,0.2825,0.28,1.12,,,,,,,,,,,,,,,,,
7/18/2019,5.06,0.34,0.135,5.1825,0.32,0.1825,5.9125,0.29,0.2775,1.13,,,,,,,,,,,,,,,,,
7/19/2019,5.1175,0.35,0.1325,5.2,0.3175,0.19,5.94,0.2975,0.2725,1.12,,,,,,,,,,,,,,,,,
7/22/2019,5.1825,0.33,0.1325,5.1675,0.305,0.1825,5.8875,0.2825,0.275,1.12,,,,,,,,,,,,,,,,,
7/23/2019,5.39,0.185,0.155,5.275,0.185,0.185,5.9425,0.19,0.275,1.12,,,,,,,,,,,,,,,,,
7/24/2019,5.695,0.01,0.16,5.585,0.07,0.2,6.045,0.115,0.275,1.11,,,,,,,,,,,,,,,,,
7/25/2019,5.0425,-0.0375,0.1725,5.4125,0.0075,0.2225,5.9525,0.055,0.275,1.11,,,,,,,,,,,,,,,,,
7/26/2019,4.875,-0.0425,0.18,5.275,0.0075,0.225,5.935,0.05,0.28,1.11,,,,,,,,,,,,,,,,,
7/29/2019,5.0875,-0.065,0.1875,5.5075,-0.0175,0.23,6.0075,0.0375,0.28,1.11,,,,,,,,,,,,,,,,,
7/30/2019,4.9825,-0.0975,0.1825,5.4675,-0.0825,0.2275,6.0125,0.0225,0.2825,1.12,,,,,,,,,,,,,,,,,
7/31/2019,4.88,-0.19,0.185,5.575,-0.1675,0.23,6.02,-0.0225,0.2825,1.11,,,,,,,,,,,,,,,,,
8/1/2019,5.1175,-0.41,0.1925,5.9125,-0.3925,0.24,6.14,-0.18,0.285,1.11,,,,,,,,,,,,,,,,,
8/2/2019,5.115,-0.3225,0.1875,6.04,-0.405,0.235,6.285,-0.1625,0.285,1.11,,,,,,,,,,,,,,,,,
