Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,LOC_SPOT,,,,,,,,,,,,,
1/20/2025,39.733,40.4559,39.2205,38.725,35.579,748,,,,,,,,,,,,,
1/21/2025,39.943,41.2331,39.9845,38.275,35.499,732.4,,,,,,,,,,,,,
1/22/2025,40.841,41.73,40.7169,38.72,35.518,748.1,,,,,,,,,,,,,
1/23/2025,42.623,43.6344,43.1767,39.609,36.066,715.3,,,,,,,,,,,,,
1/24/2025,43.21,44.7474,43.6735,39.857,36.157,700.7,,,,,,,,,,,,,
1/27/2025,48.751,49.815,47.9904,41.671,37.049,651.6,,,,,,,,,,,,,
1/28/2025,45.276,47.8831,45.3815,40.676,36.632,646.6,,,,,,,,,,,,,
1/29/2025,37.757,38.9953,37.2496,37.851,35.796,682.5,,,,,,,,,,,,,
1/30/2025,35.366,36.2512,34.9,37.611,35.673,706.7,,,,,,,,,,,,,
1/31/2025,34.214,34.732,33.451,36.591,35.318,722.7,,,,,,,,,,,,,
2/3/2025,35.617,36.3621,34.4663,37.227,35.939,709.9,,,,,,,,,,,,,
2/4/2025,34.35,34.2875,33.0242,36.624,35.66,712.4,,,,,,,,,,,,,
2/5/2025,34.321,33.9825,32.8208,36.92,35.624,706.1,,,,,,,,,,,,,
2/6/2025,33.167,32.8783,30.7901,35.748,33.891,715.3,,,,,,,,,,,,,
2/7/2025,33.217,32.7179,31.5877,35.987,35.048,703,,,,,,,,,,,,,
2/10/2025,32.635,30.8901,30.076,35.79,34.987,717,,,,,,,,,,,,,
2/11/2025,31.583,29.7694,29.1637,35.425,34.811,723.6,,,,,,,,,,,,,
2/12/2025,32.268,29.8071,29.2422,35.722,35.062,718.4,,,,,,,,,,,,,
2/13/2025,31.801,30.0116,30.122,35.552,34.775,737.9,,,,,,,,,,,,,
2/14/2025,30.463,27.267,29.9092,35.81,34.808,732.2,,,,,,,,,,,,,
2/17/2025,32.112,28.583,28.6453,35.844,34.817,727.8,,,,,,,,,,,,,
2/18/2025,32.717,28.4931,30.9129,35.915,34.936,716.2,,,,,,,,,,,,,
2/19/2025,32.831,29.9637,30.6048,35.905,35.017,717.5,,,,,,,,,,,,,
2/20/2025,32.648,30.5752,30.3552,35.82,35.134,709.9,,,,,,,,,,,,,
2/21/2025,31.848,32.6964,31.8682,35.402,34.941,710.1,,,,,,,,,,,,,
2/24/2025,32.771,33.8038,32.8078,35.925,35.016,713.5,,,,,,,,,,,,,
2/25/2025,35.124,36.1609,35.394,36.939,35.433,697.8,,,,,,,,,,,,,
2/26/2025,34.465,35.628,34.8031,36.811,35.101,714.5,,,,,,,,,,,,,
2/27/2025,33.709,35.3639,34.6459,36.852,35.141,699.1,,,,,,,,,,,,,
2/28/2025,35.719,37.6088,36.359,37.853,35.578,678.6,,,,,,,,,,,,,
3/3/2025,35.582,38.4382,37.6345,38.422,36.029,690.3,,,,,,,,,,,,,
3/4/2025,40.397,44.2495,42.7264,40.828,37.152,660.5,,,,,,,,,,,,,
3/5/2025,38.277,42.805,40.9961,39.791,36.513,672.7,,,,,,,,,,,,,
3/6/2025,38.855,42.9764,40.9432,39.864,36.609,670,,,,,,,,,,,,,
3/7/2025,40.129,44.9643,42.8498,40.322,36.814,666,,,,,,,,,,,,,
3/10/2025,42.684,50.3172,46.6858,42.11,37.777,639,,,,,,,,,,,,,
3/11/2025,43.163,51.7399,47.2429,42.426,37.802,632,,,,,,,,,,,,,
3/12/2025,41.966,47.5666,44.3185,40.806,36.973,645.5,,,,,,,,,,,,,
3/13/2025,42.198,44.4138,42.531,40.562,36.727,642.4,,,,,,,,,,,,,
3/14/2025,41.042,41.7955,39.441,39.408,36.161,655.7,,,,,,,,,,,,,
3/17/2025,42.805,40.4339,38.8301,38.544,35.938,661.3,,,,,,,,,,,,,
3/18/2025,42.948,41.0982,40.0309,38.628,35.994,665.9,,,,,,,,,,,,,
3/19/2025,41.577,40.0729,37.9548,37.544,35.475,673.1,,,,,,,,,,,,,
3/20/2025,41.722,43.6,42.3849,37.588,35.552,672.5,,,,,,,,,,,,,
3/21/2025,41.412,43.7845,40.9484,37.547,35.746,660.7,,,,,,,,,,,,,
3/24/2025,39.35,42.0349,39.4008,36.02,35.357,674.6,,,,,,,,,,,,,
3/25/2025,38.693,42.1761,39.7436,35.598,34.976,674.7,,,,,,,,,,,,,
3/26/2025,40.272,43.7499,41.2854,36.109,35.174,657.2,,,,,,,,,,,,,
3/27/2025,41.771,46.1976,42.9698,36.924,35.545,642.5,,,,,,,,,,,,,
3/28/2025,44.134,49.1918,45.4593,38.316,36.116,625.6,,,,,,,,,,,,,
3/31/2025,46.254,51.9529,47.795,39.308,36.631,606,,,,,,,,,,,,,
4/1/2025,46.092,51.4721,48.2459,38.467,36.184,619.7,,,,,,,,,,,,,
4/2/2025,46.799,53.4116,49.3803,38.492,36.179,616.3,,,,,,,,,,,,,
4/3/2025,52.322,68.9398,55.723,42.253,37.991,578.7,,,,,,,,,,,,,
4/4/2025,61.163,76.94,64.3976,48.187,40.079,564.1,,,,,,,,,,,,,
4/7/2025,70.987,98.936,79.7092,52.72,43.084,550,,,,,,,,,,,,,
4/8/2025,57.672,81.471,69.8895,45.297,39.794,573.8,,,,,,,,,,,,,
4/9/2025,68.859,102.7544,82.1265,52.323,42.881,554.3,,,,,,,,,,,,,
4/10/2025,59.554,73.4776,76.8181,47.45,40.424,577.6,,,,,,,,,,,,,
4/11/2025,64.359,103.2419,81.4498,49.832,41.527,577.3,,,,,,,,,,,,,
4/14/2025,53.279,90.4745,77.9026,44.258,39.481,590,,,,,,,,,,,,,
4/15/2025,50.623,97.9691,87.6633,42.895,38.711,605.4,,,,,,,,,,,,,
4/16/2025,45.164,64.288,57.6861,40.985,38.491,574,,,,,,,,,,,,,
4/17/2025,43.746,48.8498,41.0745,40.421,38.111,564.2,,,,,,,,,,,,,
4/22/2025,41.085,45.8272,40.0023,39.41,38.035,561.1,,,,,,,,,,,,,
4/23/2025,39.202,43.4567,38.3323,40.01,37.483,580.9,,,,,,,,,,,,,
4/24/2025,39.297,43.106,40.1296,39.599,37.159,591.7,,,,,,,,,,,,,
4/25/2025,38.134,41.2897,38.4757,39.406,36.805,588.9,,,,,,,,,,,,,
4/28/2025,37.748,40.6309,38.446,39.102,36.694,584.5,,,,,,,,,,,,,
4/29/2025,36.91,39.749,37.2367,38.666,36.433,585,,,,,,,,,,,,,
4/30/2025,37.662,41.0161,38.1447,39.098,36.496,582.5,,,,,,,,,,,,,
5/2/2025,33.41,34.7253,33.0675,36.797,35.476,608.9,,,,,,,,,,,,,
5/5/2025,34.092,34.2597,32.7215,36.768,35.571,606.8,,,,,,,,,,,,,
5/6/2025,35.37,36.2603,34.7377,37.568,35.876,601.5,,,,,,,,,,,,,
5/7/2025,35.143,36.8545,35.4335,37.901,36.265,604.7,,,,,,,,,,,,,
5/8/2025,35.063,36.8403,35.8914,37.527,36.022,630.5,,,,,,,,,,,,,
5/9/2025,35.235,36.4209,35.6668,37.29,35.816,626.8,,,,,,,,,,,,,
5/12/2025,33.1,34.2801,33.6257,35.682,34.928,666.9,,,,,,,,,,,,,
5/13/2025,32.186,34.2061,29.8999,34.707,33.873,683.7,,,,,,,,,,,,,
5/14/2025,32.573,31.8874,31.8866,35.01,34.464,686.6,,,,,,,,,,,,,
5/15/2025,32.66,30.5255,29.94,35.129,34.496,682.2,,,,,,,,,,,,,
5/16/2025,33.412,34.8627,32.6772,35.862,35.134,668.4,,,,,,,,,,,,,
5/19/2025,31.945,33.8967,31.6863,35.601,35.15,662.4,,,,,,,,,,,,,
5/20/2025,31.848,33.4809,31.3316,35.337,35.079,660,,,,,,,,,,,,,
5/21/2025,31.589,33.3524,31.2146,35.003,34.931,664.7,,,,,,,,,,,,,
5/22/2025,32.01,34.0987,31.5961,35.885,35.364,656.8,,,,,,,,,,,,,
5/23/2025,34.25,37.6274,34.2074,37.176,36.036,642.6,,,,,,,,,,,,,
5/26/2025,32.132,34.0547,31.9002,35.894,35.493,654,,,,,,,,,,,,,
5/27/2025,31.833,33.8267,31.3852,35.519,35.181,666.1,,,,,,,,,,,,,
5/28/2025,33.828,35.5203,32.7668,36.029,35.282,660.8,,,,,,,,,,,,,
5/29/2025,33.078,35.5953,32.6339,36.239,35.43,665.5,,,,,,,,,,,,,
5/30/2025,33.286,35.7248,32.5805,36.641,35.602,653.9,,,,,,,,,,,,,
6/2/2025,33.91,36.0163,32.8506,36.829,35.864,646.2,,,,,,,,,,,,,
6/3/2025,32.723,34.7303,31.9377,36.148,35.58,653.1,,,,,,,,,,,,,
6/4/2025,32.85,34.4583,31.9473,35.94,35.404,652.4,,,,,,,,,,,,,
6/5/2025,32.45,33.9645,31.559,35.92,35.456,659,,,,,,,,,,,,,
6/6/2025,31.532,32.3218,30.0554,35.263,35.144,667.6,,,,,,,,,,,,,
6/9/2025,31.456,31.8277,29.1914,34.79,35.021,680.1,,,,,,,,,,,,,
6/10/2025,31.624,31.3805,30.4482,34.623,34.818,684.5,,,,,,,,,,,,,
6/11/2025,30.944,29.8183,28.8826,34.378,34.431,690.2,,,,,,,,,,,,,
6/12/2025,33.046,31.7926,31.591,35.392,34.948,676.6,,,,,,,,,,,,,
6/13/2025,35.866,36.5674,35.7029,36.195,35.523,664.6,,,,,,,,,,,,,
6/16/2025,37.661,31.2599,23.9593,35.134,34.828,670.1,,,,,,,,,,,,,
6/17/2025,37.934,29.5127,29.0048,35.33,35.358,666,,,,,,,,,,,,,
6/18/2025,39.558,28.3745,29.847,35.637,35.465,665,,,,,,,,,,,,,
6/19/2025,40.756,30.3981,30.0542,36.575,36.006,653.1,,,,,,,,,,,,,
6/20/2025,41.157,43.7355,39.5978,36.464,35.748,650.4,,,,,,,,,,,,,
6/23/2025,38.621,42.0433,38.4053,35.269,35.332,668.7,,,,,,,,,,,,,
6/24/2025,36.556,39.8887,36.8266,33.551,34.39,691.4,,,,,,,,,,,,,
6/25/2025,36.946,40.5563,38.1646,33.647,34.221,694.5,,,,,,,,,,,,,
6/26/2025,37.028,41.1973,38.6654,33.707,34.287,677.4,,,,,,,,,,,,,
6/27/2025,36.597,40.9654,38.5409,33.408,34.192,682.5,,,,,,,,,,,,,
6/30/2025,35.491,40.7822,38.3757,33.317,34.076,677.6,,,,,,,,,,,,,
7/1/2025,35.534,41.4215,38.8066,33.594,34.124,668.2,,,,,,,,,,,,,
7/2/2025,35.793,42.931,40.3193,33.47,34.056,677.6,,,,,,,,,,,,,
7/3/2025,36.329,44.2523,41.8065,33.483,33.795,677.1,,,,,,,,,,,,,
7/4/2025,37.67,48.4819,44.5875,34.409,34.118,659.4,,,,,,,,,,,,,
7/7/2025,36.874,47.7411,43.2264,34.17,33.966,671.6,,,,,,,,,,,,,
7/8/2025,36.276,48.7207,45.358,33.892,33.741,678.9,,,,,,,,,,,,,
7/9/2025,36.08,51.1082,47.903,34.276,33.724,679.8,,,,,,,,,,,,,
7/10/2025,36.507,53.339,50.0545,33.612,33.437,690,,,,,,,,,,,,,
7/11/2025,37.345,57.9966,53.8111,33.991,33.536,683.9,,,,,,,,,,,,,
7/14/2025,36.57,59.6118,55.8246,33.816,33.626,687.3,,,,,,,,,,,,,
7/15/2025,36.398,65.5607,61.9019,33.648,33.301,706.1,,,,,,,,,,,,,
7/16/2025,31.702,47.0735,45.3853,32.347,33.45,625.8,,,,,,,,,,,,,
7/17/2025,29.321,29.7991,29.041,31.261,32.713,650.2,,,,,,,,,,,,,
7/18/2025,29.766,31.4452,29.5953,31.204,33.013,633.5,,,,,,,,,,,,,
7/21/2025,27.645,29.0287,27.5964,32.832,32.542,624.1,,,,,,,,,,,,,
7/22/2025,29.098,30.6187,28.7586,33.459,33.057,602.4,,,,,,,,,,,,,
7/23/2025,28.739,30.207,28.5608,33.123,32.916,606.6,,,,,,,,,,,,,
7/24/2025,27.589,28.692,26.836,32.532,32.598,615.9,,,,,,,,,,,,,
7/25/2025,27.623,28.9059,27.2998,32.697,32.812,604.9,,,,,,,,,,,,,
7/28/2025,26.951,27.4678,26.2655,31.546,32.158,628.3,,,,,,,,,,,,,
7/29/2025,27.073,27.9002,27.1733,31.415,32.198,623,,,,,,,,,,,,,
7/30/2025,27.41,28.3734,26.5849,31.769,32.384,627.5,,,,,,,,,,,,,
7/31/2025,27.542,29.2404,27.7229,32.178,32.54,613.1,,,,,,,,,,,,,
8/1/2025,30.405,32.318,29.7895,33.511,33.092,595,,,,,,,,,,,,,
8/4/2025,27.99,28.7327,27.2116,32.222,32.656,602.4,,,,,,,,,,,,,
8/5/2025,28.583,29.1398,27.769,32.654,32.746,597.1,,,,,,,,,,,,,
8/6/2025,28.321,29.1346,27.414,32.58,32.643,592.9,,,,,,,,,,,,,
8/7/2025,28.025,28.1837,28.5384,32.121,32.383,610.7,,,,,,,,,,,,,
8/8/2025,27.382,26.7893,25.2824,31.498,32.228,616.9,,,,,,,,,,,,,
8/11/2025,27.244,26.5418,26.0476,31.601,32.334,627,,,,,,,,,,,,,
8/12/2025,26.429,24.4349,24.5106,31.189,32.118,633.9,,,,,,,,,,,,,
8/13/2025,26.414,26.2206,24.1836,31.5,32.164,640.6,,,,,,,,,,,,,
8/14/2025,26.78,29.8701,27.8067,31.357,32.178,642.9,,,,,,,,,,,,,
8/15/2025,27.326,28.3193,26.9573,32.045,32.413,636.7,,,,,,,,,,,,,
8/18/2025,26.612,27.492,26.1619,30.487,32.49,638.7,,,,,,,,,,,,,
8/19/2025,26.545,27.715,26.3865,31.599,32.431,642.3,,,,,,,,,,,,,
8/20/2025,28.622,29.7958,28.4812,32.403,32.721,638.2,,,,,,,,,,,,,
8/21/2025,28.463,29.6434,28.3321,32.506,32.799,634.5,,,,,,,,,,,,,
8/22/2025,27.489,28.5998,27.2606,32.064,32.566,646.2,,,,,,,,,,,,,
8/25/2025,27.568,28.4497,27.3986,31.982,32.457,646.7,,,,,,,,,,,,,
8/26/2025,27.198,28.4531,27.2336,31.947,32.422,650.6,,,,,,,,,,,,,
8/27/2025,27.51,28.4751,27.1043,32.188,32.511,660.2,,,,,,,,,,,,,
8/28/2025,26.251,27.147,25.6564,31.826,32.496,654.3,,,,,,,,,,,,,
8/29/2025,27.751,28.6908,26.8928,32.771,32.932,636.6,,,,,,,,,,,,,
9/1/2025,27.744,28.3063,26.559,32.728,32.981,636.1,,,,,,,,,,,,,
9/2/2025,29.306,31.0884,27.8469,33.197,33.248,617.2,,,,,,,,,,,,,
9/3/2025,28.879,30.0918,28.1867,33.25,32.981,625.3,,,,,,,,,,,,,
9/4/2025,28.939,30.3406,28.8379,33.003,32.777,647.6,,,,,,,,,,,,,
9/5/2025,29.17,29.9849,29.0946,33.491,33.435,660.2,,,,,,,,,,,,,
9/8/2025,27.715,27.2217,27.3771,32.657,32.93,676.6,,,,,,,,,,,,,
9/9/2025,26.796,27.0799,26.5291,32.254,32.744,683.2,,,,,,,,,,,,,
9/10/2025,26.507,26.5406,26.4369,32.052,32.639,680.2,,,,,,,,,,,,,
9/11/2025,27.667,26.0983,25.5588,31.892,32.597,686,,,,,,,,,,,,,
9/12/2025,29.897,24.7793,24.2439,31.891,32.547,689.8,,,,,,,,,,,,,
9/15/2025,35.591,29.1675,29.0606,32.735,32.95,729.4,,,,,,,,,,,,,
9/16/2025,38.306,31.6059,31.1279,33.49,33.612,732.9,,,,,,,,,,,,,
9/17/2025,39.551,34.638,31.9794,33.563,33.606,737,,,,,,,,,,,,,
9/18/2025,42.334,51.4779,51.5113,35.071,34.088,794,,,,,,,,,,,,,
9/19/2025,41.046,42.4384,42.4565,34.288,33.934,793.7,,,,,,,,,,,,,
9/22/2025,40.256,42.4,42.74,34.477,34.202,810.8,,,,,,,,,,,,,
9/23/2025,41.828,43.8439,43.6976,35.155,33.948,819.8,,,,,,,,,,,,,
9/24/2025,41.783,43.8798,43.72,35.003,34.578,808,,,,,,,,,,,,,
9/25/2025,41.945,45.1937,44.4223,35.241,34.652,811.7,,,,,,,,,,,,,
9/26/2025,41.62,46.1943,44.8762,35.193,34.688,812.8,,,,,,,,,,,,,
9/29/2025,40.048,45.1173,44.4808,34.828,34.574,825.5,,,,,,,,,,,,,
9/30/2025,40.173,45.9913,44.9902,35.022,34.682,828.1,,,,,,,,,,,,,
10/1/2025,40.477,47.612,47.2164,35.311,34.586,841.4,,,,,,,,,,,,,
10/2/2025,43.212,52.4424,52.7071,37.519,35.662,877.6,,,,,,,,,,,,,
10/3/2025,44.101,55.2477,55.4549,37.982,35.974,880.1,,,,,,,,,,,,,
10/6/2025,45.115,58.1067,59.797,38.782,36.559,897.3,,,,,,,,,,,,,
10/7/2025,45.226,60.27,61.5072,39.038,36.909,874.8,,,,,,,,,,,,,
10/8/2025,46.171,62.7859,63.669,39.483,37.387,851.8,,,,,,,,,,,,,
10/9/2025,45.751,65.3935,66.3891,39.286,37.163,849.8,,,,,,,,,,,,,
10/10/2025,48.104,71.1925,72.3515,40.262,37.569,813.9,,,,,,,,,,,,,
10/13/2025,46.481,79.3959,78.8723,40.069,37.555,844,,,,,,,,,,,,,
10/14/2025,47.582,89.1324,87.5355,40.829,37.806,846.6,,,,,,,,,,,,,
10/15/2025,38.7,51.0307,50.9467,36.854,35.971,873,,,,,,,,,,,,,
10/16/2025,37.598,44.8007,44.8107,37.459,36.672,877.4,,,,,,,,,,,,,
10/17/2025,38.432,39.5751,38.1278,37.36,36.607,875.7,,,,,,,,,,,,,
10/20/2025,34.919,36.1831,35.3491,34.506,36.189,899,,,,,,,,,,,,,
10/21/2025,34.683,35.9061,34.5495,35.05,36.048,889.8,,,,,,,,,,,,,
10/22/2025,34.505,35.5081,35.1584,35.757,36.395,870.1,,,,,,,,,,,,,
10/23/2025,34.753,36.6637,35.3879,35.354,36.48,887.7,,,,,,,,,,,,,
10/24/2025,33.494,35.183,34.1754,34.586,35.973,894.4,,,,,,,,,,,,,
10/27/2025,32.188,35.8135,35.0162,35.321,36.183,908.1,,,,,,,,,,,,,
10/28/2025,35.107,37.2473,36.5453,35.897,36.328,907.4,,,,,,,,,,,,,
10/29/2025,36.07,38.4402,38.3278,36.77,36.795,919.4,,,,,,,,,,,,,
10/30/2025,35.227,37.2795,36.8439,36.861,36.584,937.5,,,,,,,,,,,,,
10/31/2025,35.714,37.733,36.9877,37.495,37.121,918.1,,,,,,,,,,,,,
11/3/2025,35.289,37.2383,36.558,36.914,37.086,926.5,,,,,,,,,,,,,
11/4/2025,35.422,37.1516,36.6368,37.196,37.452,918,,,,,,,,,,,,,
11/5/2025,35.198,37.1685,36.1081,37.302,37.148,906.6,,,,,,,,,,,,,
11/6/2025,34.218,38.2382,37.232,37.879,37.674,895.3,,,,,,,,,,,,,
11/7/2025,36.658,39.6848,38.4473,37.976,37.573,870.8,,,,,,,,,,,,,
11/10/2025,34.575,36.8035,36.2283,37.415,37.203,886.7,,,,,,,,,,,,,
11/11/2025,33.907,35.3324,34.732,36.89,36.95,886.9,,,,,,,,,,,,,
11/12/2025,35.411,34.9586,34.3432,36.613,36.617,891.8,,,,,,,,,,,,,
11/13/2025,35.258,38.4877,37.8118,37.08,36.798,881.5,,,,,,,,,,,,,
11/14/2025,36.25,40.365,39.0066,38.183,36.756,874.1,,,,,,,,,,,,,
11/17/2025,37.71,42.0718,40.3895,39.003,37.512,876.4,,,,,,,,,,,,,
11/18/2025,40.223,48.6412,51.0474,40.786,38.279,865.6,,,,,,,,,,,,,
11/19/2025,39.981,50.3325,48.7508,40.59,38.116,886.6,,,,,,,,,,,,,
11/20/2025,37.441,46.5285,42.2191,39.13,37.702,889.8,,,,,,,,,,,,,
11/21/2025,44.329,48.0897,42.4674,42.876,39.613,834,,,,,,,,,,,,,
11/24/2025,36.945,39.5205,36.3552,40.444,38.238,858.8,,,,,,,,,,,,,
11/25/2025,36.263,38.636,35.6948,39.447,37.756,860.3,,,,,,,,,,,,,
11/26/2025,36.19,36.9018,35.0523,39.181,36.989,909.3,,,,,,,,,,,,,
11/27/2025,34.773,36.4619,34.4474,38.68,37.168,897.2,,,,,,,,,,,,,
11/28/2025,34.344,36.2045,34.043,38.839,37.11,903.4,,,,,,,,,,,,,
12/1/2025,36.557,35.8217,34.6811,38.548,37.485,926.7,,,,,,,,,,,,,
12/2/2025,33.481,36.1127,34.9922,38.795,37.154,939.1,,,,,,,,,,,,,
12/3/2025,33.57,35.9165,35.0562,39.661,37.816,963.4,,,,,,,,,,,,,
12/4/2025,34.444,36.4851,35.3076,39.389,37.782,957.3,,,,,,,,,,,,,
12/5/2025,33.751,35.6872,34.1888,39.734,37.866,951.6,,,,,,,,,,,,,
12/8/2025,35.114,33.6516,34.5327,39.991,38.08,963.2,,,,,,,,,,,,,
12/9/2025,35.34,35.6101,34.3449,39.947,38.379,952.9,,,,,,,,,,,,,
12/10/2025,36.013,37.1,35.4887,40.062,38.406,946,,,,,,,,,,,,,
12/11/2025,37.185,36.882,35.9589,39.732,38.169,940.9,,,,,,,,,,,,,
12/12/2025,37.394,40.8562,39.0699,40.69,38.369,925.3,,,,,,,,,,,,,
12/15/2025,35.244,36.2742,35.3888,39.659,38.146,931,,,,,,,,,,,,,
12/16/2025,36.483,37.9479,36.959,39.627,38.181,908.6,,,,,,,,,,,,,
12/17/2025,38.464,48.9089,46.8647,40.38,38.667,874,,,,,,,,,,,,,
12/18/2025,36.343,38.1483,37.0889,39.902,38.446,892.7,,,,,,,,,,,,,
12/19/2025,36.007,37.6363,36.2609,39.16,37.952,901.6,,,,,,,,,,,,,
12/22/2025,34.982,35.3756,35.371,38.748,37.404,896,,,,,,,,,,,,,
12/23/2025,34.255,34.7044,34.9744,38.572,37.44,903.2,,,,,,,,,,,,,
12/24/2025,37.155,35.2547,32.7741,37.901,37.197,899,,,,,,,,,,,,,
12/29/2025,42.536,34.0327,33.6175,38.102,37.324,906.8,,,,,,,,,,,,,
12/30/2025,43.988,34.26,33.7465,38.259,37.1,918.4,,,,,,,,,,,,,
12/31/2025,40.609,47.2584,31.1593,38.304,37.528,921.4,,,,,,,,,,,,,
